date,term,impressions,clicks,cost,conversions
2026-08-17,футболка сбу,4,0,0.0,0.0
2026-08-17,футболка свастон,1,0,0.0,0.0
2026-08-17,футболка скайрим,1,0,0.0,0.0
2026-08-17,футболка скеля,1,0,0.0,0.0
2026-08-17,футболка слабким пізда,4,0,0.0,0.0
2026-08-17,футболка смерть ворогам,1,0,0.0,0.0
2026-08-17,футболка снайпер,2,0,0.0,0.0
2026-08-17,футболка спадщина,1,0,0.0,0.0
2026-08-17,футболка ср компани,1,0,0.0,0.0
2026-08-17,футболка сталкер 2,1,0,0.0,0.0
2026-08-17,футболка старшина,4,0,0.0,0.0
2026-08-17,футболка страха нет,1,0,0.0,0.0
2026-08-17,футболка суми,1,0,0.0,0.0
2026-08-17,футболка тактична,1,0,0.0,0.0
2026-08-17,футболка тактична з принтом,1,0,0.0,0.0
2026-08-17,футболка тернопіль,2,0,0.0,0.0
2026-08-17,футболка токсик,2,0,0.0,0.0
2026-08-17,футболка третій армійський корпус,1,0,0.0,0.0
2026-08-17,футболка фольксваген,1,0,0.0,0.0
2026-08-17,футболка фоп,2,0,0.0,0.0
2026-08-17,футболка харків,8,0,0.0,0.0
2026-08-17,футболка харків залізобетон,1,0,0.0,0.0
2026-08-17,футболка харків чоловіча,3,0,0.0,0.0
2026-08-17,футболка херсон,1,0,0.0,0.0
2026-08-17,футболка холодний яр,1,0,0.0,0.0
2026-08-17,футболка центурія,1,0,0.0,0.0
2026-08-17,футболка чоловіча,5,0,0.0,0.0
2026-08-17,футболка чоловіча з принтом,2,0,0.0,0.0
2026-08-17,футболка чучучу,2,0,0.0,0.0
2026-08-17,футболка эгоист,1,0,0.0,0.0
2026-08-17,футболка і шо ти воевал,1,0,0.0,0.0
2026-08-17,футболка ідея нації,3,0,0.0,0.0
2026-08-17,футболка іду на ви,2,0,0.0,0.0
2026-08-17,футболка ізюм,4,0,0.0,0.0
2026-08-17,футболка ї,2,0,0.0,0.0
2026-08-17,футболка їж слабких,3,0,0.0,0.0
2026-08-17,футболки,6,3,91.19,0.0
2026-08-17,футболки 450,1,0,0.0,0.0
2026-08-17,футболки company group,1,0,0.0,0.0
2026-08-17,футболки maverick,2,0,0.0,0.0
2026-08-17,футболки zero foxtrot,1,0,0.0,0.0
2026-08-17,футболки азов,1,0,0.0,0.0
2026-08-17,футболки военные с принтом,1,0,0.0,0.0
2026-08-17,футболки відро,1,0,0.0,0.0
2026-08-17,футболки військові,3,0,0.0,0.0
2026-08-17,футболки військові з принтом,1,0,0.0,0.0
2026-08-17,футболки гонорова,8,0,0.0,0.0
2026-08-17,футболки гонорові,9,0,0.0,0.0
2026-08-17,футболки для військових,3,0,0.0,0.0
2026-08-17,футболки донецкая область,6,0,0.0,0.0
2026-08-17,футболки дснс,2,0,0.0,0.0
2026-08-17,футболки з військовим принтом,1,0,0.0,0.0
2026-08-17,футболки з військовими принтами,3,0,0.0,0.0
2026-08-17,футболки з військовою тематикою,3,0,0.0,0.0
2026-08-17,футболки з мілітарі принтом,1,0,0.0,0.0
2026-08-17,футболки з принтами,1,0,0.0,0.0
2026-08-17,футболки з прінтами,1,0,0.0,0.0
2026-08-17,футболки з українським принтом,1,0,0.0,0.0
2026-08-17,футболки зеленського,1,0,0.0,0.0
2026-08-17,футболки компані груп,3,0,0.0,0.0
2026-08-17,футболки модные 2026,1,0,0.0,0.0
2026-08-17,футболки мілітарі,5,0,0.0,0.0
2026-08-17,футболки нгу,1,0,0.0,0.0
2026-08-17,футболки нрк,15,1,15.66,0.0
2026-08-17,футболки русоріз,5,0,0.0,0.0
2026-08-17,футболки с логотипом донецк,2,0,0.0,0.0
2026-08-17,футболки с оружием,1,0,0.0,0.0
2026-08-17,футболки с принтами мужские,1,0,0.0,0.0
2026-08-17,футболки с принтом,1,0,0.0,0.0
2026-08-17,футболки с принтом военные,3,0,0.0,0.0
2026-08-17,футболки тактичні з принтом,1,0,0.0,0.0
2026-08-17,футболки хонорові,9,0,0.0,0.0
2026-08-17,футболки цех,1,0,0.0,0.0
2026-08-17,футболки чоловічі з принтом військові,1,0,0.0,0.0
2026-08-17,футболки шевченко,1,0,0.0,0.0
2026-08-17,хаос 36,1,0,0.0,0.0
2026-08-17,харків залізобетон футболка,1,0,0.0,0.0
2026-08-17,хартія магазин,1,0,0.0,0.0
2026-08-17,хартія футболка,1,0,0.0,0.0
2026-08-17,хонорови футболки,18,0,0.0,0.0
2026-08-17,худак мужской,2,0,0.0,0.0
2026-08-17,худак чоловічий,1,0,0.0,0.0
2026-08-17,худи,7,0,0.0,0.0
2026-08-17,худи alanterz,3,0,0.0,0.0
2026-08-17,худи anti social social club,2,0,0.0,0.0
2026-08-17,худи palace,1,0,0.0,0.0
2026-08-17,худи готика,3,0,0.0,0.0
2026-08-17,худи динамо киев,1,0,0.0,0.0
2026-08-17,худи киев,1,0,0.0,0.0
2026-08-17,худи культура,3,0,0.0,0.0
2026-08-17,худи купить,1,0,0.0,0.0
2026-08-17,худи мужское,3,0,0.0,0.0
2026-08-17,худи мужское военные,1,0,0.0,0.0
2026-08-17,худи оверсайз,4,0,0.0,0.0
2026-08-17,худи оверсайз с принтом,1,0,0.0,0.0
2026-08-17,худи пентаграмма,3,0,0.0,0.0
2026-08-17,худи принт на заказ,1,0,0.0,0.0
2026-08-17,худи с принтом на спине,1,0,0.0,0.0
2026-08-17,худи с тупаком,1,0,0.0,0.0
2026-08-17,худи свобода,5,0,0.0,0.0
2026-08-17,худи украинский бренд,2,0,0.0,0.0
2026-08-17,худи хардкор,1,0,0.0,0.0
2026-08-17,худи юкрейн,1,0,0.0,0.0
2026-08-17,худі,25,0,0.0,0.0
2026-08-17,худі good boys club,4,0,0.0,0.0
2026-08-17,худі i am ukrainian,1,0,0.0,0.0
2026-08-17,худі азов,1,0,0.0,0.0
2026-08-17,худі вампір дрон,4,0,0.0,0.0
2026-08-17,худі військова тематика,2,0,0.0,0.0
2026-08-17,худі для військових,8,0,0.0,0.0
2026-08-17,худі для військових з принтом,2,0,0.0,0.0
2026-08-17,худі для підлітків,1,0,0.0,0.0
2026-08-17,худі жіночі,3,0,0.0,0.0
2026-08-17,худі з власною вишивкою,1,0,0.0,0.0
2026-08-17,худі з принтом,2,0,0.0,0.0
2026-08-17,худі компані груп,3,0,0.0,0.0
2026-08-17,худі метал,7,0,0.0,0.0
2026-08-17,худі мілітарі,1,0,0.0,0.0
2026-08-17,худі норд дивижн,1,0,0.0,0.0
2026-08-17,худі оверсайз підліткові,1,0,0.0,0.0
2026-08-17,худі оверсайз чоловічі,2,0,0.0,0.0
2026-08-17,худі оптімус генг,2,0,0.0,0.0
2026-08-17,худі смерть зачекає,1,0,0.0,0.0
2026-08-17,худі сталкер воля,2,0,0.0,0.0
2026-08-17,худі український бренд,2,0,0.0,0.0
2026-08-17,худі харків,1,0,0.0,0.0
2026-08-17,худі чоловіче,2,1,7.51,0.0
2026-08-17,худі чоловічий,4,0,0.0,0.0
2026-08-17,худі чоловічі,9,0,0.0,0.0
2026-08-17,цех футболки,1,0,0.0,0.0
2026-08-17,червоно чорний прапор,8,0,0.0,0.0
2026-08-17,черная толстовка,1,0,0.0,0.0
2026-08-17,черные джоггеры,1,0,0.0,0.0
2026-08-17,черные льняные брюки мужские,1,0,0.0,0.0
2026-08-17,черные мужские штаны,1,0,0.0,0.0
2026-08-17,черные спортивные штаны,3,0,0.0,0.0
2026-08-17,черные спортивные штаны мужские,1,0,0.0,0.0
2026-08-17,черные спортивные штаны мужские широкие,7,0,0.0,0.0
2026-08-17,черные широкие штаны,1,0,0.0,0.0
2026-08-17,черные штаны,2,0,0.0,0.0
2026-08-17,черные штаны джоггеры,1,0,0.0,0.0
2026-08-17,чоловіча футболка чорна,4,0,0.0,0.0
2026-08-17,чоловіче худі,2,0,0.0,0.0
2026-08-17,чоловіче худі з вишивкою,1,0,0.0,0.0
2026-08-17,чоловіче худі з принтом,1,0,0.0,0.0
2026-08-17,чоловічий костюм спортивний,1,0,0.0,0.0
2026-08-17,чоловічий одяг,1,0,0.0,0.0
2026-08-17,чоловічий одяг українського виробника,1,0,0.0,0.0
2026-08-17,чоловічий спортивний костюм,3,0,0.0,0.0
2026-08-17,чоловічий спортивний костюм з прямими штанами,1,0,0.0,0.0
2026-08-17,чоловічі кофти на замку,1,0,0.0,0.0
2026-08-17,чоловічі спортивні штани,7,0,0.0,0.0
2026-08-17,чоловічі спортивні штани оверсайз,3,0,0.0,0.0
2026-08-17,чоловічі спортивні штани прямі,2,0,0.0,0.0
2026-08-17,чоловічі футболки з принтами,15,0,0.0,0.0
2026-08-17,чоловічі футболки з принтом,2,0,0.0,0.0
2026-08-17,чоловічі футболки українських брендів,4,0,0.0,0.0
2026-08-17,чоловічі футболки українського виробника,2,0,0.0,0.0
2026-08-17,чоловічі штани,1,0,0.0,0.0
2026-08-17,чоловічі штани спортивні,1,0,0.0,0.0
2026-08-17,чорні оверсайз штани,4,0,0.0,0.0
2026-08-17,чорні спортивні штани,5,0,0.0,0.0
2026-08-17,чорні спортивні штани жіночі,3,0,0.0,0.0
2026-08-17,чорні широкі штани чоловічі,1,0,0.0,0.0
2026-08-17,чорні штани,5,0,0.0,0.0
2026-08-17,чорні штани спортивні,2,0,0.0,0.0
2026-08-17,чорні штани чоловічі,2,0,0.0,0.0
2026-08-17,что подарить на день шахтера,3,0,0.0,0.0
2026-08-17,шеврон fpv,2,0,0.0,0.0
2026-08-17,шеврон донецкая область,2,0,0.0,0.0
2026-08-17,шеврон донецька область,1,0,0.0,0.0
2026-08-17,шеврон дснс,1,0,0.0,0.0
2026-08-17,шеврони,1,0,0.0,0.0
2026-08-17,шеврони дснс,5,0,0.0,0.0
2026-08-17,шеврони нрк,8,0,0.0,0.0
2026-08-17,шевроны дснс,2,0,0.0,0.0
2026-08-17,широкие спортивные штаны,5,0,0.0,0.0
2026-08-17,широкие спортивные штаны мужские,3,0,0.0,0.0
2026-08-17,широкие спортивные штаны найк,1,0,0.0,0.0
2026-08-17,широкие черные штаны мужские,1,0,0.0,0.0
2026-08-17,широкие штаны,1,0,0.0,0.0
2026-08-17,широкие штаны nike,2,0,0.0,0.0
2026-08-17,широкие штаны в зал,1,0,0.0,0.0
2026-08-17,широкие штаны мужские,2,0,0.0,0.0
2026-08-17,широкі спортивні штани,7,0,0.0,0.0
2026-08-17,широкі спортивні штани чоловічі,3,0,0.0,0.0
2026-08-17,широкі штани,1,0,0.0,0.0
2026-08-17,широкі штани спортивні,3,0,0.0,0.0
2026-08-17,широкі штани чоловічі,1,0,0.0,0.0
2026-08-17,широкі штани чоловічі спортивні,2,1,11.97,0.0
2026-08-17,штани,9,0,0.0,0.0
2026-08-17,штани pull and bear,1,0,0.0,0.0
2026-08-17,штани zara,1,0,0.0,0.0
2026-08-17,штани адідас жіночі,1,0,0.0,0.0
2026-08-17,штани баггі жіночі спортивні,1,0,0.0,0.0
2026-08-17,штани баггі спортивні,2,0,0.0,0.0
2026-08-17,штани без манжетів,1,0,0.0,0.0
2026-08-17,штани великих розмірів для чоловіків,1,0,0.0,0.0
2026-08-17,штани для залу,2,0,0.0,0.0
2026-08-17,штани для школи,2,0,0.0,0.0
2026-08-17,штани жіночі з високою талією,1,0,0.0,0.0
2026-08-17,штани купить,1,0,0.0,0.0
2026-08-17,штани оверсайз чоловічі,4,0,0.0,0.0
2026-08-17,штани пул енд бір,1,0,0.0,0.0
2026-08-17,штани під вишиванку,1,0,0.0,0.0
2026-08-17,штани спортивни,1,0,0.0,0.0
2026-08-17,штани спортивні,1,0,0.0,0.0
2026-08-17,штани спортивні оверсайз чоловічі,1,0,0.0,0.0
2026-08-17,штани спортивні теплі чоловічі,1,0,0.0,0.0
2026-08-17,штани спортивні чоловічі,17,0,0.0,0.0
2026-08-17,штани спортивні чоловічі чорні,1,0,0.0,0.0
2026-08-17,штани спортивні широкі,3,0,0.0,0.0
2026-08-17,штани спортивні широкі чоловічі,1,0,0.0,0.0
2026-08-17,штани тринитка жіночі,1,0,0.0,0.0
2026-08-17,штани чоловічі,11,0,0.0,0.0
2026-08-17,штани чоловічі вільного крою,1,0,0.0,0.0
2026-08-17,штани чоловічі осінні,2,0,0.0,0.0
2026-08-17,штани чоловічі прямі,1,0,0.0,0.0
2026-08-17,штани чоловічі спортивні,8,0,0.0,0.0
2026-08-17,штани чоловічі спортивні широкі,1,0,0.0,0.0
2026-08-17,штани чоловічі флісові,1,0,0.0,0.0
2026-08-17,штани чоловічі чорні,4,0,0.0,0.0
2026-08-17,штани чоловічі широкі,1,0,0.0,0.0
2026-08-17,штани чорні,1,0,0.0,0.0
2026-08-17,штани чорні чоловічі,3,0,0.0,0.0
2026-08-17,штани чорні чоловічі спортивні,1,0,0.0,0.0
2026-08-17,штани широкого крою,2,0,0.0,0.0
2026-08-17,штани широкі,3,0,0.0,0.0
2026-08-17,штани широкі чоловічі,5,0,0.0,0.0
2026-08-17,штаны,5,0,0.0,0.0
2026-08-17,штаны kappa мужские,1,0,0.0,0.0
2026-08-17,штаны mertra,1,0,0.0,0.0
2026-08-17,штаны xl,1,0,0.0,0.0
2026-08-17,штаны багги черные,1,0,0.0,0.0
2026-08-17,штаны джоггеры женские,1,0,0.0,0.0
2026-08-17,штаны для высоких парней,1,0,0.0,0.0
2026-08-17,штаны для зала,2,0,0.0,0.0
2026-08-17,штаны есентиалс,2,0,0.0,0.0
2026-08-17,штаны есирский,1,0,0.0,0.0
2026-08-17,штаны зара мужские,1,0,0.0,0.0
2026-08-17,штаны купить,2,0,0.0,0.0
2026-08-17,штаны мужские,7,0,0.0,0.0
2026-08-17,штаны мужские купить,1,0,0.0,0.0
2026-08-17,штаны мужские спортивные,1,0,0.0,0.0
2026-08-17,штаны мужские широкие,2,0,0.0,0.0
2026-08-17,штаны на флисе мужские,2,0,0.0,0.0
2026-08-17,штаны нью беланс,3,0,0.0,0.0
2026-08-17,штаны прямые мужские,2,0,0.0,0.0
2026-08-17,штаны спортивные женские,2,0,0.0,0.0
2026-08-17,штаны спортивные мужские,5,0,0.0,0.0
2026-08-17,штаны спортивные мужские широкие,4,1,2.32,0.0
2026-08-17,штаны флисовые мужские,1,0,0.0,0.0
2026-08-17,штаны черные,2,0,0.0,0.0
2026-08-17,штаны широкие мужские,5,0,0.0,0.0
2026-08-17,щарк,1,0,0.0,0.0
2026-08-17,щоденники вампіра мерч,1,0,0.0,0.0
2026-08-17,юность бренд,7,0,0.0,0.0
2026-08-17,я їбу де нрк,8,0,0.0,0.0
2026-08-17,як встановити флагшток на могилу,1,0,0.0,0.0
2026-08-17,як закріпити прапор на флагшток,1,0,0.0,0.0
