word,stem,clicks_before,conv_before,CVR_before_%,clicks_after,conv_after,cost_after,p_value
aver,aver,0,0.0,,0,0.0,0.0,
point,point,0,0.0,,0,0.0,0.0,
loqiemean,loqiemean,0,0.0,,0,0.0,0.0,
аеронавтика,аеронавтик,0,0.0,,0,0.0,0.0,
палиця,палит^,0,0.0,,0,0.0,0.0,
херсонщини,херсонщин,0,0.0,,0,0.0,0.0,
desire,desire,0,0.0,,0,0.0,0.0,
мікробісти,мікробіст,0,0.0,,0,0.0,0.0,
чоловіка,чоловік,0,0.0,,0,0.0,0.0,
валькнут,валькнут,0,0.0,,0,0.0,0.0,
вайт,вайт,0,0.0,,0,0.0,0.0,
ray,ray,0,0.0,,0,0.0,0.0,
grunt,grunt,0,0.0,,0,0.0,0.0,
враже,враж,0,0.0,,0,0.0,0.0,
patagonia,patagonia,0,0.0,,0,0.0,0.0,
хартс,хартс,0,0.0,,0,0.0,0.0,
синій,сині,0,0.0,,0,0.0,0.0,
tourwear,tourwear,0,0.0,,0,0.0,0.0,
рамонес,рамонес,0,0.0,,0,0.0,0.0,
desert,desert,0,0.0,,0,0.0,0.0,
cap,cap,0,0.0,,0,0.0,0.0,
сварог,сварог,0,0.0,,0,0.0,0.0,
моментум,моментум,0,0.0,,0,0.0,0.0,
морська,морськ,0,0.0,,0,0.0,0.0,
punch,punch,0,0.0,,0,0.0,0.0,
паек,паек,0,0.0,,0,0.0,0.0,
свастикой,свастик,0,0.0,,0,0.0,0.0,
хлопок,хлопок,0,0.0,,0,0.0,0.0,
вельветовые,вельветов,0,0.0,,0,0.0,0.0,
freedom,freedom,0,0.0,,0,0.0,0.0,
виготовлення,виготовлен,0,0.0,,0,0.0,0.0,
армолайн,армолайн,0,0.0,,0,0.0,0.0,
рио,ри,0,0.0,,0,0.0,0.0,
куплю,купл,0,0.0,,0,0.0,0.0,
ebash,ebash,0,0.0,,0,0.0,0.0,
придбати,придбат,0,0.0,,0,0.0,0.0,
sil,sil,0,0.0,,0,0.0,0.0,
оффендер,оффендер,0,0.0,,0,0.0,0.0,
lalamise,lalamise,0,0.0,,0,0.0,0.0,
медуза,медуз,0,0.0,,0,0.0,0.0,
хип,хип,0,0.0,,0,0.0,0.0,
соош,соош,0,0.0,,0,0.0,0.0,
дронобій,дронобі,0,0.0,,0,0.0,0.0,
cult,cult,0,0.0,,0,0.0,0.0,
2rista,2rista,0,0.0,,0,0.0,0.0,
прикольные,прикольн,0,0.0,,0,0.0,0.0,
торонто,торонт,0,0.0,,0,0.0,0.0,
blondie,blondie,0,0.0,,0,0.0,0.0,
trele,trele,0,0.0,,0,0.0,0.0,
павутина,павутин,0,0.0,,0,0.0,0.0,
155,155,0,0.0,,0,0.0,0.0,
зибка,зибк,0,0.0,,0,0.0,0.0,
cchshop,cchshop,0,0.0,,0,0.0,0.0,
underground,underground,0,0.0,,0,0.0,0.0,
патагония,патагон,0,0.0,,0,0.0,0.0,
exilnova,exilnova,0,0.0,,0,0.0,0.0,
boutique,boutique,0,0.0,,0,0.0,0.0,
manhunt,manhunt,0,0.0,,0,0.0,0.0,
icono,icono,0,0.0,,0,0.0,0.0,
coldculture,coldculture,0,0.0,,0,0.0,0.0,
андерграунд,андерграунд,0,0.0,,0,0.0,0.0,
usual,usual,0,0.0,,0,0.0,0.0,
лонг,лонг,0,0.0,,0,0.0,0.0,
pretty,pretty,0,0.0,,0,0.0,0.0,
сатанинская,сатанинск,0,0.0,,0,0.0,0.0,
вуличний,вуличн,0,0.0,,0,0.0,0.0,
1914,1914,0,0.0,,0,0.0,0.0,
фабрика,фабрик,0,0.0,,0,0.0,0.0,
стела,стел,1,0.0,,0,0.0,0.0,
літо,літо,0,0.0,,0,0.0,0.0,
half,half,0,0.0,,0,0.0,0.0,
levents,levents,0,0.0,,0,0.0,0.0,
org,org,0,0.0,,0,0.0,0.0,
ace,ace,0,0.0,,0,0.0,0.0,
підлітків,підлітків,0,0.0,,0,0.0,0.0,
дронщика,дронщик,2,0.0,,0,0.0,0.0,
маттіно,маттін,0,0.0,,0,0.0,0.0,
молодость,молод,0,0.0,,0,0.0,0.0,
eleven,eleven,0,0.0,,0,0.0,0.0,
von,von,0,0.0,,0,0.0,0.0,
дорофеева,дорофеев,0,0.0,,0,0.0,0.0,
тактикал,тактика,1,0.0,,0,0.0,0.0,
зброю,збро,0,0.0,,0,0.0,0.0,
лама,лам,0,0.0,,0,0.0,0.0,
продажа,продаж,0,0.0,,0,0.0,0.0,
vandox,vandox,0,0.0,,0,0.0,0.0,
hoplita,hoplita,0,0.0,,0,0.0,0.0,
кабанчі,кабанчі,0,0.0,,0,0.0,0.0,
юатек,юатек,0,0.0,,0,0.0,0.0,
батьків,батьків,0,0.0,,0,0.0,0.0,
божа,бож,0,0.0,,0,0.0,0.0,
кошка,кошк,0,0.0,,0,0.0,0.0,
storm,storm,1,0.0,,0,0.0,0.0,
dropdead,dropdead,0,0.0,,0,0.0,0.0,
yorker,yorker,0,0.0,,0,0.0,0.0,
krago,krago,0,0.0,,0,0.0,0.0,
bilagora,bilagora,0,0.0,,0,0.0,0.0,
батальйону,батальйон,0,0.0,,0,0.0,0.0,
flagmaster,flagmaster,0,0.0,,0,0.0,0.0,
ghotiv,ghotiv,0,0.0,,0,0.0,0.0,
mindless,mindless,0,0.0,,0,0.0,0.0,
namisen,namisen,0,0.0,,0,0.0,0.0,
париж,париж,0,0.0,,0,0.0,0.0,
спецпром,спецпр,0,0.0,,0,0.0,0.0,
лет,лет,0,0.0,,0,0.0,0.0,
рожками,рожк,0,0.0,,0,0.0,0.0,
славяне,славян,0,0.0,,0,0.0,0.0,
fiore,fiore,0,0.0,,0,0.0,0.0,
projectgrim,projectgrim,0,0.0,,0,0.0,0.0,
анархіст,анархіст,0,0.0,,0,0.0,0.0,
ataka,ataka,0,0.0,,0,0.0,0.0,
cas,cas,0,0.0,,0,0.0,0.0,
podmost,podmost,0,0.0,,0,0.0,0.0,
сержант,сержант,0,0.0,,0,0.0,0.0,
davidson,davidson,0,0.0,,0,0.0,0.0,
1985,1985,0,0.0,,0,0.0,0.0,
blastout,blastout,0,0.0,,0,0.0,0.0,
обласна,обласн,0,0.0,,0,0.0,0.0,
hrushenka,hrushenka,0,0.0,,0,0.0,0.0,
north,north,0,0.0,,0,0.0,0.0,
донецкая,донецк,2,0.0,,0,0.0,0.0,
хлопчика,хлопчик,0,0.0,,0,0.0,0.0,
светоотражающие,светоотража,0,0.0,,0,0.0,0.0,
deus,deus,0,0.0,,0,0.0,0.0,
стлв,стлв,0,0.0,,0,0.0,0.0,
bavovna,bavovna,0,0.0,,0,0.0,0.0,
baseartua,baseartua,0,0.0,,0,0.0,0.0,
undersoul,undersoul,0,0.0,,0,0.0,0.0,
rob,rob,0,0.0,,0,0.0,0.0,
bukvica,bukvica,0,0.0,,0,0.0,0.0,
matiko,matiko,0,0.0,,0,0.0,0.0,
скло,скло,0,0.0,,0,0.0,0.0,
жовте,жовт,0,0.0,,0,0.0,0.0,
луна,лун,0,0.0,,0,0.0,0.0,
рай,ра,0,0.0,,0,0.0,0.0,
імфіещту,імфіещт,0,0.0,,0,0.0,0.0,
флаг,флаг,7,0.0,,0,0.0,0.0,
толстое,толст,0,0.0,,0,0.0,0.0,
chrome,chrome,0,0.0,,0,0.0,0.0,
свята,свят,0,0.0,,0,0.0,0.0,
агент,агент,0,0.0,,0,0.0,0.0,
свитера,свитер,0,0.0,,0,0.0,0.0,
gwear,gwear,0,0.0,,0,0.0,0.0,
angelmaker,angelmaker,0,0.0,,0,0.0,0.0,
рукав,рука,0,0.0,,0,0.0,0.0,
птср,птср,0,0.0,,0,0.0,0.0,
knight,knight,0,0.0,,0,0.0,0.0,
grmu,grmu,0,0.0,,0,0.0,0.0,
мотиваційний,мотиваційн,0,0.0,,0,0.0,0.0,
amisu,amisu,0,0.0,,0,0.0,0.0,
флойд,флойд,0,0.0,,0,0.0,0.0,
семесюк,семесюк,0,0.0,,0,0.0,0.0,
мій,мій,0,0.0,,0,0.0,0.0,
найбільший,найбільш,0,0.0,,0,0.0,0.0,
пары,пар,0,0.0,,0,0.0,0.0,
тага,таг,0,0.0,,0,0.0,0.0,
буль,бул,0,0.0,,0,0.0,0.0,
karakurt,karakurt,0,0.0,,0,0.0,0.0,
четверте,четверт,0,0.0,,0,0.0,0.0,
військової,військової,1,0.0,,0,0.0,0.0,
vse,vse,0,0.0,,0,0.0,0.0,
polyphia,polyphia,0,0.0,,0,0.0,0.0,
favorite,favorite,0,0.0,,0,0.0,0.0,
strawberry,strawberry,0,0.0,,0,0.0,0.0,
калабаня,калабан,0,0.0,,0,0.0,0.0,
дипинс,дипинс,0,0.0,,0,0.0,0.0,
carhartt,carhartt,0,0.0,,0,0.0,0.0,
коругва,коругв,1,0.0,,0,0.0,0.0,
прапорі,прапорі,1,0.0,,0,0.0,0.0,
gank,gank,0,0.0,,0,0.0,0.0,
lovers,lovers,0,0.0,,0,0.0,0.0,
ріо,ріо,0,0.0,,0,0.0,0.0,
synonyms,synonyms,0,0.0,,0,0.0,0.0,
альпинстар,альпинстар,0,0.0,,0,0.0,0.0,
кохай,коха,0,0.0,,0,0.0,0.0,
толстовка,толстовк,4,0.0,,0,0.0,0.0,
grono,grono,0,0.0,,0,0.0,0.0,
hantac,hantac,0,0.0,,0,0.0,0.0,
scale,scale,0,0.0,,0,0.0,0.0,
mad,mad,0,0.0,,0,0.0,0.0,
heron,heron,0,0.0,,0,0.0,0.0,
проджект,проджект,0,0.0,,0,0.0,0.0,
собаки,собак,0,0.0,,0,0.0,0.0,
dior,dior,0,0.0,,0,0.0,0.0,
плакат,плакат,1,0.0,,0,0.0,0.0,
чернігів,чернігів,0,0.0,,0,0.0,0.0,
ангелом,ангел,0,0.0,,0,0.0,0.0,
oycha,oycha,0,0.0,,0,0.0,0.0,
ensis,ensis,0,0.0,,0,0.0,0.0,
одшбр,одшбр,0,0.0,,0,0.0,0.0,
шаринган,шаринга,0,0.0,,0,0.0,0.0,
скайрим,скайр,0,0.0,,0,0.0,0.0,
linear,linear,0,0.0,,0,0.0,0.0,
кроя,кро,0,0.0,,0,0.0,0.0,
лакор,лакор,0,0.0,,0,0.0,0.0,
фірмові,фірмові,0,0.0,,0,0.0,0.0,
надії,надії,0,0.0,,0,0.0,0.0,
unknwn,unknwn,0,0.0,,0,0.0,0.0,
кежуал,кежуа,0,0.0,,0,0.0,0.0,
befree,befree,0,0.0,,0,0.0,0.0,
cqb,cqb,0,0.0,,0,0.0,0.0,
хмельницький,хмельницьк,0,0.0,,0,0.0,0.0,
puma,puma,0,0.0,,0,0.0,0.0,
кортез,кортез,0,0.0,,0,0.0,0.0,
барітекс,барітекс,0,0.0,,0,0.0,0.0,
вудка,вудк,0,0.0,,0,0.0,0.0,
vyriy,vyriy,0,0.0,,0,0.0,0.0,
пайта,пайт,0,0.0,,0,0.0,0.0,
мм25,мм25,0,0.0,,0,0.0,0.0,
непалу,непал,0,0.0,,0,0.0,0.0,
tnmk,tnmk,0,0.0,,0,0.0,0.0,
папайя,папай,0,0.0,,0,0.0,0.0,
київ,київ,1,0.0,,0,0.0,0.0,
urboo,urboo,0,0.0,,0,0.0,0.0,
один,один,0,0.0,,0,0.0,0.0,
barrel,barrel,0,0.0,,0,0.0,0.0,
маркет,маркет,0,0.0,,0,0.0,0.0,
бордо,борд,0,0.0,,0,0.0,0.0,
пейтона,пейтон,0,0.0,,0,0.0,0.0,
armour,armour,0,0.0,,0,0.0,0.0,
pla444,pla444,0,0.0,,0,0.0,0.0,
нишевая,нишев,0,0.0,,0,0.0,0.0,
наголос,наголос,0,0.0,,0,0.0,0.0,
disturbia,disturbia,0,0.0,,0,0.0,0.0,
маверік,маверік,0,0.0,,0,0.0,0.0,
фаден,фад,0,0.0,,0,0.0,0.0,
boriva,boriva,0,0.0,,0,0.0,0.0,
торнадо,торнад,0,0.0,,0,0.0,0.0,
sweatpants,sweatpants,0,0.0,,0,0.0,0.0,
alanterz,alanterz,0,0.0,,0,0.0,0.0,
варкрафт,варкрафт,0,0.0,,0,0.0,0.0,
кензо,кенз,0,0.0,,0,0.0,0.0,
шафа,шаф,0,0.0,,0,0.0,0.0,
everybody,everybody,0,0.0,,0,0.0,0.0,
бавовняні,бавовняні,0,0.0,,0,0.0,0.0,
tapout,tapout,0,0.0,,0,0.0,0.0,
сыны,сын,0,0.0,,0,0.0,0.0,
кілла,кілла,0,0.0,,0,0.0,0.0,
disturbed,disturbed,0,0.0,,0,0.0,0.0,
drawstring,drawstring,0,0.0,,0,0.0,0.0,
amatory,amatory,0,0.0,,0,0.0,0.0,
піт,піт,0,0.0,,0,0.0,0.0,
triad,triad,0,0.0,,0,0.0,0.0,
варяг,варяг,0,0.0,,0,0.0,0.0,
samokhvalov,samokhvalov,0,0.0,,0,0.0,0.0,
кохати,кохат,0,0.0,,0,0.0,0.0,
вишитий,вишит,0,0.0,,0,0.0,0.0,
yavereta,yavereta,0,0.0,,0,0.0,0.0,
kamber,kamber,0,0.0,,0,0.0,0.0,
rang,rang,0,0.0,,0,0.0,0.0,
дому,дом,0,0.0,,0,0.0,0.0,
детройт,детройт,0,0.0,,0,0.0,0.0,
кэжуал,кэжуа,0,0.0,,0,0.0,0.0,
dxpe,dxpe,0,0.0,,0,0.0,0.0,
sva,sva,0,0.0,,0,0.0,0.0,
only,only,0,0.0,,0,0.0,0.0,
ціна,ціна,0,0.0,,0,0.0,0.0,
trend,trend,0,0.0,,0,0.0,0.0,
bicoop,bicoop,0,0.0,,0,0.0,0.0,
ронин,ронин,0,0.0,,0,0.0,0.0,
all,all,0,0.0,,0,0.0,0.0,
баленсиага,баленсиаг,0,0.0,,0,0.0,0.0,
six,six,0,0.0,,0,0.0,0.0,
gadsden,gadsden,0,0.0,,0,0.0,0.0,
хулиган,хулига,0,0.0,,0,0.0,0.0,
warrior,warrior,1,0.0,,0,0.0,0.0,
renebond,renebond,0,0.0,,0,0.0,0.0,
стразами,страз,0,0.0,,0,0.0,0.0,
7sky,7sky,0,0.0,,0,0.0,0.0,
original,original,0,0.0,,0,0.0,0.0,
lida,lida,0,0.0,,0,0.0,0.0,
унисекс,унисекс,0,0.0,,0,0.0,0.0,
блуд,блуд,0,0.0,,0,0.0,0.0,
исполняй,исполня,0,0.0,,0,0.0,0.0,
lapa,lapa,0,0.0,,0,0.0,0.0,
ulika,ulika,0,0.0,,0,0.0,0.0,
bull,bull,0,0.0,,0,0.0,0.0,
yourway,yourway,0,0.0,,0,0.0,0.0,
трайбл,трайбл,0,0.0,,0,0.0,0.0,
gortes,gortes,0,0.0,,0,0.0,0.0,
полных,полн,0,0.0,,0,0.0,0.0,
комплект,комплект,0,0.0,,0,0.0,0.0,
артерікс,артерікс,0,0.0,,0,0.0,0.0,
charsnal,charsnal,0,0.0,,0,0.0,0.0,
levis,levis,0,0.0,,0,0.0,0.0,
cupage,cupage,0,0.0,,0,0.0,0.0,
frontier,frontier,0,0.0,,0,0.0,0.0,
rings,rings,0,0.0,,0,0.0,0.0,
alternazero,alternazero,0,0.0,,0,0.0,0.0,
zagonbrand,zagonbrand,0,0.0,,0,0.0,0.0,
мусор,мусор,0,0.0,,0,0.0,0.0,
вискочка,вискочк,0,0.0,,0,0.0,0.0,
багги,багг,0,0.0,,0,0.0,0.0,
sgwear,sgwear,0,0.0,,0,0.0,0.0,
431,431,0,0.0,,0,0.0,0.0,
tryzub,tryzub,0,0.0,,0,0.0,0.0,
camisetas,camisetas,0,0.0,,0,0.0,0.0,
cradle,cradle,0,0.0,,0,0.0,0.0,
camo,camo,0,0.0,,0,0.0,0.0,
бутік,бутік,0,0.0,,0,0.0,0.0,
брата,брат,0,0.0,,0,0.0,0.0,
бабаяга,бабаяг,0,0.0,,0,0.0,0.0,
тринитка,тринитк,0,0.0,,0,0.0,0.0,
зипхуди,зипхуд,1,0.0,,0,0.0,0.0,
revolution,revolution,0,0.0,,0,0.0,0.0,
плейбой,плейб,0,0.0,,0,0.0,0.0,
stone,stone,0,0.0,,0,0.0,0.0,
знаменосец,знаменосец,0,0.0,,0,0.0,0.0,
накидка,накидк,0,0.0,,0,0.0,0.0,
banderas,banderas,0,0.0,,0,0.0,0.0,
бавовна,бавовн,0,0.0,,0,0.0,0.0,
skillet,skillet,0,0.0,,0,0.0,0.0,
прапорщик,прапорщик,0,0.0,,0,0.0,0.0,
комбідрук,комбідрук,0,0.0,,0,0.0,0.0,
алина,алин,0,0.0,,0,0.0,0.0,
штурмової,штурмової,1,0.0,,0,0.0,0.0,
новадок,новадок,0,0.0,,0,0.0,0.0,
waikiki,waikiki,0,0.0,,0,0.0,0.0,
shirt,shirt,1,0.0,,0,0.0,0.0,
паляниця,палянит^,0,0.0,,0,0.0,0.0,
june,june,0,0.0,,0,0.0,0.0,
pkosndct,pkosndct,0,0.0,,0,0.0,0.0,
питбуль,питбул,0,0.0,,0,0.0,0.0,
часу,час,0,0.0,,0,0.0,0.0,
круз,круз,0,0.0,,0,0.0,0.0,
little,little,0,0.0,,0,0.0,0.0,
полтава,полтав,0,0.0,,0,0.0,0.0,
sab,sab,0,0.0,,0,0.0,0.0,
начосом,начос,0,0.0,,0,0.0,0.0,
relaxed,relaxed,0,0.0,,0,0.0,0.0,
рукавицы,рукавиц,0,0.0,,0,0.0,0.0,
всп,всп,0,0.0,,0,0.0,0.0,
cabanchi,cabanchi,0,0.0,,0,0.0,0.0,
karawecen,karawecen,1,0.0,,0,0.0,0.0,
армійського,армійськ,0,0.0,,0,0.0,0.0,
fire,fire,0,0.0,,0,0.0,0.0,
asics,asics,0,0.0,,0,0.0,0.0,
капитан,капита,0,0.0,,0,0.0,0.0,
габардин,габардин,0,0.0,,0,0.0,0.0,
dnbs,dnbs,0,0.0,,0,0.0,0.0,
spleesk,spleesk,0,0.0,,0,0.0,0.0,
трійки,трійк,0,0.0,,0,0.0,0.0,
lotas,lotas,2,0.0,,0,0.0,0.0,
soles,soles,0,0.0,,0,0.0,0.0,
говорили,говор,0,0.0,,0,0.0,0.0,
converse,converse,0,0.0,,0,0.0,0.0,
блокнот,блокнот,0,0.0,,0,0.0,0.0,
именная,имен,0,0.0,,0,0.0,0.0,
music,music,0,0.0,,0,0.0,0.0,
симбиозис,симбиозис,0,0.0,,0,0.0,0.0,
bwya,bwya,0,0.0,,0,0.0,0.0,
азов,аз,2,0.0,,0,0.0,0.0,
маріна,марін,0,0.0,,0,0.0,0.0,
гоу,го,0,0.0,,0,0.0,0.0,
рейхстагом,рейхстаг,0,0.0,,0,0.0,0.0,
тайна,тайн,0,0.0,,0,0.0,0.0,
big,big,0,0.0,,0,0.0,0.0,
lynx,lynx,0,0.0,,0,0.0,0.0,
diadia,diadia,0,0.0,,0,0.0,0.0,
renaissance,renaissance,0,0.0,,0,0.0,0.0,
молот,молот,0,0.0,,0,0.0,0.0,
lucky,lucky,3,0.0,,0,0.0,0.0,
спутник,спутник,0,0.0,,0,0.0,0.0,
twilight,twilight,0,0.0,,0,0.0,0.0,
dudes,dudes,0,0.0,,0,0.0,0.0,
hitormissclothing,hitormissclothing,0,0.0,,0,0.0,0.0,
captheuni,captheuni,0,0.0,,0,0.0,0.0,
wild,wild,0,0.0,,0,0.0,0.0,
zeroes,zeroes,0,0.0,,0,0.0,0.0,
арей,ар,0,0.0,,0,0.0,0.0,
сша,сша,0,0.0,,0,0.0,0.0,
енергетик,енергетик,0,0.0,,0,0.0,0.0,
fma,fma,0,0.0,,0,0.0,0.0,
king,king,0,0.0,,0,0.0,0.0,
wing,wing,0,0.0,,0,0.0,0.0,
clo,clo,0,0.0,,0,0.0,0.0,
поапори,поапор,0,0.0,,0,0.0,0.0,
petrolain,petrolain,0,0.0,,0,0.0,0.0,
некст,некст,0,0.0,,0,0.0,0.0,
рішень,рішен,0,0.0,,0,0.0,0.0,
бамбас,бамбас,0,0.0,,0,0.0,0.0,
тиша,тиш,2,0.0,,0,0.0,0.0,
472857,472857,0,0.0,,0,0.0,0.0,
шгш,шгш,0,0.0,,0,0.0,0.0,
zatara,zatara,0,0.0,,0,0.0,0.0,
bratstvo,bratstvo,0,0.0,,0,0.0,0.0,
стант,стант,0,0.0,,0,0.0,0.0,
102,102,0,0.0,,0,0.0,0.0,
van,van,0,0.0,,0,0.0,0.0,
xpress,xpress,0,0.0,,0,0.0,0.0,
міропс,міропс,0,0.0,,0,0.0,0.0,
children,children,0,0.0,,0,0.0,0.0,
спині,спині,1,0.0,,0,0.0,0.0,
abuse,abuse,0,0.0,,0,0.0,0.0,
colins,colins,0,0.0,,0,0.0,0.0,
лесею,лес,0,0.0,,0,0.0,0.0,
інтертоп,інтертоп,0,0.0,,0,0.0,0.0,
burzum,burzum,0,0.0,,0,0.0,0.0,
одягнути,одягнут,0,0.0,,0,0.0,0.0,
это,эт,0,0.0,,0,0.0,0.0,
zuev,zuev,0,0.0,,0,0.0,0.0,
titus,titus,0,0.0,,0,0.0,0.0,
symvolika,symvolika,0,0.0,,0,0.0,0.0,
розбійник,розбійник,0,0.0,,0,0.0,0.0,
сзади,сзад,0,0.0,,0,0.0,0.0,
стритвир,стритвир,0,0.0,,0,0.0,0.0,
zachipka,zachipka,0,0.0,,0,0.0,0.0,
shypelyk,shypelyk,0,0.0,,0,0.0,0.0,
gart,gart,0,0.0,,0,0.0,0.0,
под,под,0,0.0,,0,0.0,0.0,
кельвин,кельвин,0,0.0,,0,0.0,0.0,
рокс,рокс,0,0.0,,0,0.0,0.0,
прикріпити,прикріпит,0,0.0,,0,0.0,0.0,
сектора,сектор,0,0.0,,0,0.0,0.0,
stigmata,stigmata,0,0.0,,0,0.0,0.0,
smerchua,smerchua,0,0.0,,0,0.0,0.0,
crew,crew,0,0.0,,0,0.0,0.0,
рарок,рарок,0,0.0,,0,0.0,0.0,
імпакт,імпакт,0,0.0,,0,0.0,0.0,
омут,омут,0,0.0,,0,0.0,0.0,
резинці,резинці,0,0.0,,0,0.0,0.0,
coremetalshop,coremetalshop,0,0.0,,0,0.0,0.0,
офф,офф,0,0.0,,0,0.0,0.0,
штанів,штанів,0,0.0,,0,0.0,0.0,
лава,лав,0,0.0,,0,0.0,0.0,
gear,gear,0,0.0,,0,0.0,0.0,
precision,precision,0,0.0,,0,0.0,0.0,
цсо,цсо,0,0.0,,0,0.0,0.0,
plain,plain,0,0.0,,0,0.0,0.0,
pack,pack,0,0.0,,0,0.0,0.0,
