Campaign,AdGroup,Criterion_id,Keyword,MatchType,Status,Impressions,Clicks,Cost,Conversions_period_from,Conversions
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490717825588,прапори патріотичні вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490717826788,прапори армійський магазин,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490717833948,прапори армійський замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490717843028,прапори військові вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490717849308,корогви патріотичний,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2490957772038,стяги патріотичний,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182337151,стяги зсу,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182409151,стяг патріотична,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182615351,прапори мілітарі замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182638391,прапор армійські магазин,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182715431,прапор мілітарі магазин,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491182856711,знамено патріотичний,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491183066991,стяги патріотична,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491183068911,стяг ціна,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491183109951,прапор армійські замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491183259271,стяг військова,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491320616224,прапори military вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491320657064,прапори military купити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491320665944,прапор мілітарі ціна,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2491320688304,знамена замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395127741,корогви вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395128741,корогви замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395131381,прапори зсу замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395178701,корогви військові,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395716221,прапори мілітарі вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395721781,прапор армійські купити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395728061,прапор армійський замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395862461,знамена патріотичні,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395865501,знамено замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395881661,знамено військовий,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395896461,прапори патріотичні замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395897021,прапори військовий вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395902021,прапор армійський купити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493395951661,прапор патріотичний замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396146141,знамена військовий,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396149421,знамено ціна,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396202261,прапори військова купити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396228861,прапори патріотичні купити,PHRASE,PAUSED,1,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396276141,прапор військові замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396278581,прапор військова купити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396295341,прапор патріотичні замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396327061,прапор патріотична замовити,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396609101,прапори патріотична вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396649821,прапори military ціна,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2493396727661,знамена замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2517478843644,прапор патріотичний магазин,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2517479260004,стяг армійський,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2517479403044,стяг замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2517479503324,стяг military,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2544519507247,корогви замовлення,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2544519518047,корогви армійський,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2544519519047,корогви патріотичні,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2544519521007,знамено military,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
Пошук \ Прапори,Бригадні прапори (оригінальна група),2544519522607,стяги вартість,PHRASE,PAUSED,0,0,0.0,2026-07-09,0.0
