word,stem,clicks_before,conversions_before,CVR_before_%,clicks_after,conversions_after,CVR_after_%,cost_after,p_value_decline
pullbear,pullbear,0,0.0,,0,0.0,,0.0,
filini,filini,0,0.0,,0,0.0,,0.0,
ваффен,вафф,0,0.0,,0,0.0,,0.0,
анчу,анч,0,0.0,,0,0.0,,0.0,
максима,максим,0,0.0,,0,0.0,,0.0,
friendly,friendly,0,0.0,,0,0.0,,0.0,
володар,володар,0,0.0,,0,0.0,,0.0,
luk,luk,0,0.0,,0,0.0,,0.0,
кольору,кольор,0,0.0,,0,0.0,,0.0,
berhasm,berhasm,0,0.0,,0,0.0,,0.0,
kempa,kempa,0,0.0,,0,0.0,,0.0,
закат,закат,0,0.0,,0,0.0,,0.0,
warlord,warlord,0,0.0,,0,0.0,,0.0,
зміїний,зміїни,0,0.0,,0,0.0,,0.0,
королева,королев,0,0.0,,0,0.0,,0.0,
лонгмлів,лонгмлів,0,0.0,,0,0.0,,0.0,
дбд,дбд,0,0.0,,0,0.0,,0.0,
eilish,eilish,0,0.0,,0,0.0,,0.0,
clonnex,clonnex,0,0.0,,0,0.0,,0.0,
мамина,мамин,0,0.0,,0,0.0,,0.0,
влад,влад,0,0.0,,0,0.0,,0.0,
dodo,dodo,0,0.0,,0,0.0,,0.0,
неформат,неформат,0,0.0,,0,0.0,,0.0,
veteran,veteran,0,0.0,,0,0.0,,0.0,
abuser,abuser,0,0.0,,0,0.0,,0.0,
bloodshed,bloodshed,0,0.0,,0,0.0,,0.0,
gorchitsa,gorchitsa,0,0.0,,0,0.0,,0.0,
девочки,девочк,0,0.0,,0,0.0,,0.0,
венум,венум,0,0.0,,0,0.0,,0.0,
планет,планет,0,0.0,,0,0.0,,0.0,
creed,creed,0,0.0,,0,0.0,,0.0,
офника,офник,0,0.0,,0,0.0,,0.0,
reality,reality,0,0.0,,0,0.0,,0.0,
saucony,saucony,0,0.0,,0,0.0,,0.0,
naked,naked,0,0.0,,0,0.0,,0.0,
кумедні,кумедні,0,0.0,,0,0.0,,0.0,
фемели,фемел,0,0.0,,0,0.0,,0.0,
распродажа,распродаж,0,0.0,,0,0.0,,0.0,
шroom,шро,0,0.0,,0,0.0,,0.0,
николаевский,николаевск,0,0.0,,0,0.0,,0.0,
room,room,0,0.0,,0,0.0,,0.0,
ібіс,ібіс,0,0.0,,0,0.0,,0.0,
brands,brands,0,0.0,,0,0.0,,0.0,
pilot,pilot,0,0.0,,0,0.0,,0.0,
flagstore,flagstore,0,0.0,,0,0.0,,0.0,
dispersia,dispersia,0,0.0,,0,0.0,,0.0,
1984,1984,0,0.0,,0,0.0,,0.0,
nautica,nautica,0,0.0,,0,0.0,,0.0,
kari,kari,0,0.0,,0,0.0,,0.0,
tall,tall,0,0.0,,0,0.0,,0.0,
flicker,flicker,0,0.0,,0,0.0,,0.0,
будова,будов,0,0.0,,0,0.0,,0.0,
рогата,рогат,0,0.0,,0,0.0,,0.0,
kent,kent,0,0.0,,0,0.0,,0.0,
саботаж,саботаж,0,0.0,,0,0.0,,0.0,
con,con,0,0.0,,0,0.0,,0.0,
complicated,complicated,0,0.0,,0,0.0,,0.0,
rockbiz,rockbiz,0,0.0,,0,0.0,,0.0,
небінарних,небінарн,0,0.0,,0,0.0,,0.0,
мертра,мертр,0,0.0,,0,0.0,,0.0,
какакула,какакул,0,0.0,,0,0.0,,0.0,
precision,precision,0,0.0,,0,0.0,,0.0,
дропшиппинг,дропшиппинг,0,0.0,,0,0.0,,0.0,
power,power,0,0.0,,0,0.0,,0.0,
versace,versace,0,0.0,,0,0.0,,0.0,
nikas,nikas,0,0.0,,0,0.0,,0.0,
турбат,турбат,0,0.0,,0,0.0,,0.0,
kittels,kittels,0,0.0,,0,0.0,,0.0,
cook,cook,0,0.0,,0,0.0,,0.0,
undercode,undercode,0,0.0,,0,0.0,,0.0,
брикулець,брикулет^,0,0.0,,0,0.0,,0.0,
mzlff,mzlff,0,0.0,,0,0.0,,0.0,
инженеру,инженер,0,0.0,,0,0.0,,0.0,
silverstein,silverstein,0,0.0,,0,0.0,,0.0,
castro,castro,0,0.0,,0,0.0,,0.0,
фитнеса,фитнес,0,0.0,,0,0.0,,0.0,
cortez,cortez,0,0.0,,0,0.0,,0.0,
дзига,дзиг,0,0.0,,0,0.0,,0.0,
медична,медичн,0,0.0,,0,0.0,,0.0,
стрільці,стрільці,0,0.0,,0,0.0,,0.0,
tech,tech,0,0.0,,0,0.0,,0.0,
atlas,atlas,0,0.0,,0,0.0,,0.0,
insider,insider,0,0.0,,0,0.0,,0.0,
термохромна,термохромн,0,0.0,,0,0.0,,0.0,
мун,мун,0,0.0,,0,0.0,,0.0,
писюнами,писюн,0,0.0,,0,0.0,,0.0,
headbagrv,headbagrv,0,0.0,,0,0.0,,0.0,
ulyashova,ulyashova,0,0.0,,0,0.0,,0.0,
размерная,размерн,0,0.0,,0,0.0,,0.0,
бичес,бичес,0,0.0,,0,0.0,,0.0,
tommy,tommy,0,0.0,,0,0.0,,0.0,
keller,keller,0,0.0,,0,0.0,,0.0,
балдуин,балдуин,0,0.0,,0,0.0,,0.0,
harold,harold,0,0.0,,0,0.0,,0.0,
labe,labe,0,0.0,,0,0.0,,0.0,
bungie,bungie,0,0.0,,0,0.0,,0.0,
китайському,китайськ,0,0.0,,0,0.0,,0.0,
апачі,апачі,0,0.0,,0,0.0,,0.0,
костюмів,костюмів,0,0.0,,0,0.0,,0.0,
побратими,побрат,0,0.0,,0,0.0,,0.0,
doordie,doordie,0,0.0,,0,0.0,,0.0,
сувениры,сувенир,0,0.0,,0,0.0,,0.0,
бежева,бежев,0,0.0,,0,0.0,,0.0,
grips,grips,0,0.0,,0,0.0,,0.0,
фарфи,фарф,0,0.0,,0,0.0,,0.0,
инстаграм,инстагр,0,0.0,,0,0.0,,0.0,
лагерфельд,лагерфельд,0,0.0,,0,0.0,,0.0,
sortcompany,sortcompany,0,0.0,,0,0.0,,0.0,
ворон,ворон,0,0.0,,0,0.0,,0.0,
celebrity,celebrity,0,0.0,,0,0.0,,0.0,
прескрипшн,прескрипшн,0,0.0,,0,0.0,,0.0,
обостряй,обостря,0,0.0,,0,0.0,,0.0,
bhagavad,bhagavad,0,0.0,,0,0.0,,0.0,
happy,happy,0,0.0,,0,0.0,,0.0,
часу,час,0,0.0,,0,0.0,,0.0,
fashion,fashion,0,0.0,,0,0.0,,0.0,
work,work,0,0.0,,0,0.0,,0.0,
київський,київськ,2,0.0,0.0,0,0.0,,0.0,
flamingo,flamingo,0,0.0,,0,0.0,,0.0,
кап,кап,0,0.0,,0,0.0,,0.0,
кшще,кшще,0,0.0,,0,0.0,,0.0,
сикстинайн,сикстинайн,0,0.0,,0,0.0,,0.0,
мітлі,мітлі,0,0.0,,0,0.0,,0.0,
дубхуманс,дубхуманс,0,0.0,,0,0.0,,0.0,
disrupt,disrupt,0,0.0,,0,0.0,,0.0,
называется,называ,0,0.0,,0,0.0,,0.0,
pokaifu,pokaifu,0,0.0,,0,0.0,,0.0,
ткаченко,ткаченк,0,0.0,,0,0.0,,0.0,
нейт,нейт,0,0.0,,0,0.0,,0.0,
батальйон,батальйон,0,0.0,,0,0.0,,0.0,
долгах,долг,0,0.0,,0,0.0,,0.0,
лахма,лахм,0,0.0,,0,0.0,,0.0,
art,art,1,0.0,0.0,0,0.0,,0.0,
варіант,варіант,0,0.0,,0,0.0,,0.0,
introvert,introvert,0,0.0,,0,0.0,,0.0,
скам,скам,0,0.0,,0,0.0,,0.0,
sem,sem,0,0.0,,0,0.0,,0.0,
артиллерии,артиллер,0,0.0,,0,0.0,,0.0,
westwood,westwood,0,0.0,,0,0.0,,0.0,
kani,kani,0,0.0,,0,0.0,,0.0,
разрезом,разрез,0,0.0,,0,0.0,,0.0,
dont,dont,0,0.0,,0,0.0,,0.0,
sex,sex,0,0.0,,0,0.0,,0.0,
conformity,conformity,0,0.0,,0,0.0,,0.0,
онда,онд,0,0.0,,0,0.0,,0.0,
ssur,ssur,2,0.0,0.0,0,0.0,,0.0,
дикес,дикес,0,0.0,,0,0.0,,0.0,
pad,pad,0,0.0,,0,0.0,,0.0,
батали,бата,0,0.0,,0,0.0,,0.0,
лакост,лакост,0,0.0,,0,0.0,,0.0,
шефу,шеф,0,0.0,,0,0.0,,0.0,
gone,gone,0,0.0,,0,0.0,,0.0,
вирізом,виріз,0,0.0,,0,0.0,,0.0,
harajuku,harajuku,0,0.0,,0,0.0,,0.0,
приключений,приключен,0,0.0,,0,0.0,,0.0,
dub,dub,0,0.0,,0,0.0,,0.0,
волині,волині,0,0.0,,0,0.0,,0.0,
камікадзе,камікадз,1,0.0,0.0,0,0.0,,0.0,
slyji,slyji,0,0.0,,0,0.0,,0.0,
antichrist,antichrist,0,0.0,,0,0.0,,0.0,
маркус,маркус,0,0.0,,0,0.0,,0.0,
скелетоны,скелетон,0,0.0,,0,0.0,,0.0,
тонкая,тонк,0,0.0,,0,0.0,,0.0,
eminem,eminem,0,0.0,,0,0.0,,0.0,
грехов,грех,0,0.0,,0,0.0,,0.0,
беж,беж,0,0.0,,0,0.0,,0.0,
підлітка,підлітка,0,0.0,,0,0.0,,0.0,
мышью,мыш,0,0.0,,0,0.0,,0.0,
зала,зал,1,0.0,0.0,0,0.0,,0.0,
bones,bones,1,0.0,0.0,0,0.0,,0.0,
oysho,oysho,1,0.0,0.0,0,0.0,,0.0,
карна,карн,0,0.0,,0,0.0,,0.0,
религион,религион,0,0.0,,0,0.0,,0.0,
propaganda,propaganda,0,0.0,,0,0.0,,0.0,
центр,центр,0,0.0,,0,0.0,,0.0,
lost,lost,0,0.0,,0,0.0,,0.0,
umbrella,umbrella,0,0.0,,0,0.0,,0.0,
заїбався,заїбав,0,0.0,,0,0.0,,0.0,
blanc,blanc,0,0.0,,0,0.0,,0.0,
rusultras,rusultras,0,0.0,,0,0.0,,0.0,
рікіхайп,рікіхайп,0,0.0,,0,0.0,,0.0,
морті,морті,0,0.0,,0,0.0,,0.0,
третя,трет,0,0.0,,0,0.0,,0.0,
two,two,0,0.0,,0,0.0,,0.0,
niche,niche,0,0.0,,0,0.0,,0.0,
acab,acab,0,0.0,,0,0.0,,0.0,
дакар,дакар,0,0.0,,0,0.0,,0.0,
вінтаж,вінтаж,0,0.0,,0,0.0,,0.0,
птицей,птиц,0,0.0,,0,0.0,,0.0,
act1,act1,0,0.0,,0,0.0,,0.0,
progress,progress,0,0.0,,0,0.0,,0.0,
buddu,buddu,0,0.0,,0,0.0,,0.0,
редакция,редакц,0,0.0,,0,0.0,,0.0,
kizaru,kizaru,0,0.0,,0,0.0,,0.0,
bibisama,bibisama,0,0.0,,0,0.0,,0.0,
музыкальных,музыкальн,0,0.0,,0,0.0,,0.0,
antisocial,antisocial,0,0.0,,0,0.0,,0.0,
resilient,resilient,0,0.0,,0,0.0,,0.0,
mp41503bk,mp41503bk,0,0.0,,0,0.0,,0.0,
babaii,babaii,0,0.0,,0,0.0,,0.0,
wargrief,wargrief,0,0.0,,0,0.0,,0.0,
etnodim,etnodim,0,0.0,,0,0.0,,0.0,
роквэй,роквэ,0,0.0,,0,0.0,,0.0,
сиксти,сикст,0,0.0,,0,0.0,,0.0,
girl,girl,0,0.0,,0,0.0,,0.0,
вінниця,віннит^,0,0.0,,0,0.0,,0.0,
нарбут,нарбут,0,0.0,,0,0.0,,0.0,
damirli,damirli,0,0.0,,0,0.0,,0.0,
ukrainer,ukrainer,0,0.0,,0,0.0,,0.0,
японія,японі,0,0.0,,0,0.0,,0.0,
laluna,laluna,0,0.0,,0,0.0,,0.0,
999yessirskiii,999yessirskiii,1,0.0,0.0,0,0.0,,0.0,
stoker,stoker,0,0.0,,0,0.0,,0.0,
молнии,молн,4,0.0,0.0,0,0.0,,0.0,
пси,пси,0,0.0,,0,0.0,,0.0,
reporter,reporter,0,0.0,,0,0.0,,0.0,
імфіещту,імфіещт,0,0.0,,0,0.0,,0.0,
мизантроп,мизантроп,0,0.0,,0,0.0,,0.0,
макс,макс,0,0.0,,0,0.0,,0.0,
ганнібал,ганніба,0,0.0,,0,0.0,,0.0,
yomoyo,yomoyo,0,0.0,,0,0.0,,0.0,
ісу,ісу,0,0.0,,0,0.0,,0.0,
hujak,hujak,0,0.0,,0,0.0,,0.0,
thank,thank,0,0.0,,0,0.0,,0.0,
psychopaths,psychopaths,0,0.0,,0,0.0,,0.0,
ngg,ngg,0,0.0,,0,0.0,,0.0,
потужно,потужн,0,0.0,,0,0.0,,0.0,
balenciaga,balenciaga,0,0.0,,0,0.0,,0.0,
april,april,0,0.0,,0,0.0,,0.0,
trans,trans,0,0.0,,0,0.0,,0.0,
gray,gray,0,0.0,,0,0.0,,0.0,
lagoa,lagoa,0,0.0,,0,0.0,,0.0,
прилуки,прилук,0,0.0,,0,0.0,,0.0,
гамаши,гамаш,0,0.0,,0,0.0,,0.0,
jacket,jacket,0,0.0,,0,0.0,,0.0,
cntrl,cntrl,0,0.0,,0,0.0,,0.0,
рарог,рарог,0,0.0,,0,0.0,,0.0,
прикольні,прикольні,1,0.0,0.0,0,0.0,,0.0,
берген,берг,0,0.0,,0,0.0,,0.0,
youngla,youngla,0,0.0,,0,0.0,,0.0,
пересвіт,пересвіт,0,0.0,,0,0.0,,0.0,
смн,смн,0,0.0,,0,0.0,,0.0,
50th,50th,0,0.0,,0,0.0,,0.0,
kaft,kaft,0,0.0,,0,0.0,,0.0,
affliction,affliction,0,0.0,,0,0.0,,0.0,
konyk,konyk,0,0.0,,0,0.0,,0.0,
вурхиз,вурхиз,0,0.0,,0,0.0,,0.0,
dobroznak,dobroznak,0,0.0,,0,0.0,,0.0,
дшв,дшв,1,0.0,0.0,0,0.0,,0.0,
wide,wide,1,0.0,0.0,0,0.0,,0.0,
pulsar,pulsar,0,0.0,,0,0.0,,0.0,
deep,deep,0,0.0,,0,0.0,,0.0,
вільні,вільні,0,0.0,,0,0.0,,0.0,
баскетбольні,баскетбольні,0,0.0,,0,0.0,,0.0,
оверфліс,оверфліс,0,0.0,,0,0.0,,0.0,
lisa,lisa,0,0.0,,0,0.0,,0.0,
fear,fear,0,0.0,,0,0.0,,0.0,
llama,llama,0,0.0,,0,0.0,,0.0,
тнф,тнф,0,0.0,,0,0.0,,0.0,
корпоративні,корпоративні,0,0.0,,0,0.0,,0.0,
термохром,термохр,0,0.0,,0,0.0,,0.0,
упс,упс,0,0.0,,0,0.0,,0.0,
gasanova,gasanova,0,0.0,,0,0.0,,0.0,
ємні,ємні,0,0.0,,0,0.0,,0.0,
emperor,emperor,0,0.0,,0,0.0,,0.0,
iamriotdivision,iamriotdivision,0,0.0,,0,0.0,,0.0,
ewokyiv,ewokyiv,0,0.0,,0,0.0,,0.0,
мясо,мяс,0,0.0,,0,0.0,,0.0,
paris,paris,0,0.0,,0,0.0,,0.0,
збройних,збройн,0,0.0,,0,0.0,,0.0,
burial,burial,0,0.0,,0,0.0,,0.0,
alien,alien,0,0.0,,0,0.0,,0.0,
boulevard,boulevard,0,0.0,,0,0.0,,0.0,
poco,poco,0,0.0,,0,0.0,,0.0,
back,back,0,0.0,,0,0.0,,0.0,
enter,enter,0,0.0,,0,0.0,,0.0,
кизару,кизар,0,0.0,,0,0.0,,0.0,
scuffers,scuffers,0,0.0,,0,0.0,,0.0,
maniere,maniere,0,0.0,,0,0.0,,0.0,
silence,silence,0,0.0,,0,0.0,,0.0,
казала,каза,0,0.0,,0,0.0,,0.0,
прямоугольный,прямоугольн,0,0.0,,0,0.0,,0.0,
аб3,аб3,0,0.0,,0,0.0,,0.0,
обнал,обна,0,0.0,,0,0.0,,0.0,
кличко,кличк,0,0.0,,0,0.0,,0.0,
uncle,uncle,0,0.0,,0,0.0,,0.0,
стс,стс,0,0.0,,0,0.0,,0.0,
foids,foids,0,0.0,,0,0.0,,0.0,
вибачте,вибачт,0,0.0,,0,0.0,,0.0,
rikky,rikky,3,0.0,0.0,0,0.0,,0.0,
которая,котор,0,0.0,,0,0.0,,0.0,
арктерикс,арктерикс,0,0.0,,0,0.0,,0.0,
подарить,подар,0,0.0,,0,0.0,,0.0,
cheap,cheap,0,0.0,,0,0.0,,0.0,
hatchet,hatchet,0,0.0,,0,0.0,,0.0,
бойовий,бойов,2,0.0,0.0,0,0.0,,0.0,
мохіто,мохіт,0,0.0,,0,0.0,,0.0,
инфо,инф,0,0.0,,0,0.0,,0.0,
флісові,флісові,0,0.0,,0,0.0,,0.0,
найн,найн,0,0.0,,0,0.0,,0.0,
чоперс,чоперс,0,0.0,,0,0.0,,0.0,
светоотражающими,светоотража,0,0.0,,0,0.0,,0.0,
nahui,nahui,0,0.0,,0,0.0,,0.0,
7dreamsport,7dreamsport,0,0.0,,0,0.0,,0.0,
олдскул,олдскул,0,0.0,,0,0.0,,0.0,
хедбег,хедбег,0,0.0,,0,0.0,,0.0,
рами,рам,0,0.0,,0,0.0,,0.0,
сложные,сложн,0,0.0,,0,0.0,,0.0,
спортмакс,спортмакс,0,0.0,,0,0.0,,0.0,
капкан,капка,0,0.0,,0,0.0,,0.0,
trends,trends,0,0.0,,0,0.0,,0.0,
четверте,четверт,0,0.0,,0,0.0,,0.0,
anna,anna,0,0.0,,0,0.0,,0.0,
zadig,zadig,0,0.0,,0,0.0,,0.0,
ммм,ммм,0,0.0,,0,0.0,,0.0,
tail,tail,0,0.0,,0,0.0,,0.0,
димы,дим,0,0.0,,0,0.0,,0.0,
guns,guns,0,0.0,,0,0.0,,0.0,
дебеквуд,дебеквуд,0,0.0,,0,0.0,,0.0,
sun,sun,0,0.0,,0,0.0,,0.0,
ehsani,ehsani,0,0.0,,0,0.0,,0.0,
fern,fern,0,0.0,,0,0.0,,0.0,
ugly,ugly,0,0.0,,0,0.0,,0.0,
karl,karl,0,0.0,,0,0.0,,0.0,
bybounty,bybounty,0,0.0,,0,0.0,,0.0,
deadish,deadish,0,0.0,,0,0.0,,0.0,
nickelback,nickelback,0,0.0,,0,0.0,,0.0,
погоджуєшся,погоджуєш,0,0.0,,0,0.0,,0.0,
dodosocks,dodosocks,0,0.0,,0,0.0,,0.0,
гостиный,гостин,0,0.0,,0,0.0,,0.0,
зиппо,зипп,0,0.0,,0,0.0,,0.0,
bad,bad,3,0.0,0.0,0,0.0,,0.0,
millionaire,millionaire,0,0.0,,0,0.0,,0.0,
йога,йог,0,0.0,,0,0.0,,0.0,
goa,goa,0,0.0,,0,0.0,,0.0,
somebody,somebody,0,0.0,,0,0.0,,0.0,
baphomet,baphomet,0,0.0,,0,0.0,,0.0,
знаменитости,знаменит,0,0.0,,0,0.0,,0.0,
трешкр,трешкр,0,0.0,,0,0.0,,0.0,
бам,бам,0,0.0,,0,0.0,,0.0,
satan,satan,0,0.0,,0,0.0,,0.0,
рено,рен,0,0.0,,0,0.0,,0.0,
мертвий,мертв,0,0.0,,0,0.0,,0.0,
matters,matters,0,0.0,,0,0.0,,0.0,
history,history,0,0.0,,0,0.0,,0.0,
воевал,воева,0,0.0,,0,0.0,,0.0,
tour,tour,0,0.0,,0,0.0,,0.0,
living,living,0,0.0,,0,0.0,,0.0,
riccardo,riccardo,0,0.0,,0,0.0,,0.0,
support,support,0,0.0,,0,0.0,,0.0,
ripndip,ripndip,0,0.0,,0,0.0,,0.0,
мамкай,мамка,0,0.0,,0,0.0,,0.0,
wonder,wonder,0,0.0,,0,0.0,,0.0,
brtn,brtn,0,0.0,,0,0.0,,0.0,
зипики,зипик,0,0.0,,0,0.0,,0.0,
что,что,0,0.0,,0,0.0,,0.0,
nikow,nikow,0,0.0,,0,0.0,,0.0,
dap,dap,0,0.0,,0,0.0,,0.0,
дому,дом,0,0.0,,0,0.0,,0.0,
funk,funk,0,0.0,,0,0.0,,0.0,
рекламные,рекламн,0,0.0,,0,0.0,,0.0,
stimma,stimma,0,0.0,,0,0.0,,0.0,
брючний,брючн,0,0.0,,0,0.0,,0.0,
ласка,ласк,0,0.0,,0,0.0,,0.0,
blond,blond,0,0.0,,0,0.0,,0.0,
4team,4team,0,0.0,,0,0.0,,0.0,
granola,granola,0,0.0,,0,0.0,,0.0,
kyiv,kyiv,2,0.0,0.0,0,0.0,,0.0,
service,service,0,0.0,,0,0.0,,0.0,
макарони,макарон,0,0.0,,0,0.0,,0.0,
streetflexss,streetflexss,0,0.0,,0,0.0,,0.0,
скейтерская,скейтерск,0,0.0,,0,0.0,,0.0,
ников,ник,0,0.0,,0,0.0,,0.0,
ropa,ropa,0,0.0,,0,0.0,,0.0,
bleach,bleach,0,0.0,,0,0.0,,0.0,
кюлоты,кюлот,0,0.0,,0,0.0,,0.0,
державотворення,державотворен,0,0.0,,0,0.0,,0.0,
пусер,пусер,0,0.0,,0,0.0,,0.0,
молоді,молоді,0,0.0,,0,0.0,,0.0,
танцевальные,танцевальн,0,0.0,,0,0.0,,0.0,
белояр,белояр,0,0.0,,0,0.0,,0.0,
hashira,hashira,0,0.0,,0,0.0,,0.0,
floyd,floyd,0,0.0,,0,0.0,,0.0,
атласний,атласн,0,0.0,,0,0.0,,0.0,
one,one,0,0.0,,0,0.0,,0.0,
волкера,волкер,0,0.0,,0,0.0,,0.0,
stin,stin,0,0.0,,0,0.0,,0.0,
blvd,blvd,0,0.0,,0,0.0,,0.0,
вовк,вовк,0,0.0,,0,0.0,,0.0,
стаі,стаі,0,0.0,,0,0.0,,0.0,
одшбр,одшбр,0,0.0,,0,0.0,,0.0,
кавемпт,кавемпт,0,0.0,,0,0.0,,0.0,
дэвидсон,дэвидсон,0,0.0,,0,0.0,,0.0,
material,material,0,0.0,,0,0.0,,0.0,
аніме,анім,0,0.0,,0,0.0,,0.0,
героїв,героїв,0,0.0,,0,0.0,,0.0,
искра,искр,0,0.0,,0,0.0,,0.0,
awesome,awesome,0,0.0,,0,0.0,,0.0,
wroom,wroom,0,0.0,,0,0.0,,0.0,
matter,matter,0,0.0,,0,0.0,,0.0,
boris,boris,0,0.0,,0,0.0,,0.0,
cdj,cdj,0,0.0,,0,0.0,,0.0,
ukrainika,ukrainika,0,0.0,,0,0.0,,0.0,
artist,artist,0,0.0,,0,0.0,,0.0,
billabong,billabong,0,0.0,,0,0.0,,0.0,
jujimufu,jujimufu,0,0.0,,0,0.0,,0.0,
7mountains,7mountains,0,0.0,,0,0.0,,0.0,
thrower,thrower,0,0.0,,0,0.0,,0.0,
kaia,kaia,0,0.0,,0,0.0,,0.0,
опг,опг,1,0.0,0.0,0,0.0,,0.0,
називаються,називают,0,0.0,,0,0.0,,0.0,
depresso,depresso,0,0.0,,0,0.0,,0.0,
chereshnivska,chereshnivska,0,0.0,,0,0.0,,0.0,
https,https,0,0.0,,0,0.0,,0.0,
гог,гог,1,0.0,0.0,0,0.0,,0.0,
your,your,0,0.0,,0,0.0,,0.0,
contemporary,contemporary,0,0.0,,0,0.0,,0.0,
womens,womens,0,0.0,,0,0.0,,0.0,
пзх,пзх,0,0.0,,0,0.0,,0.0,
глитчей,глитч,0,0.0,,0,0.0,,0.0,
north,north,0,0.0,,0,0.0,,0.0,
elade,elade,0,0.0,,0,0.0,,0.0,
satoshi,satoshi,0,0.0,,0,0.0,,0.0,
смешные,смешн,0,0.0,,0,0.0,,0.0,
blacklimit,blacklimit,0,0.0,,0,0.0,,0.0,
bolina,bolina,0,0.0,,0,0.0,,0.0,
легкие,легк,0,0.0,,0,0.0,,0.0,
optimusgang,optimusgang,0,0.0,,0,0.0,,0.0,
eyehategod,eyehategod,0,0.0,,0,0.0,,0.0,
lavastudio,lavastudio,0,0.0,,0,0.0,,0.0,
viktos,viktos,0,0.0,,0,0.0,,0.0,
reflective,reflective,0,0.0,,0,0.0,,0.0,
носити,носит,0,0.0,,0,0.0,,0.0,
патрон,патрон,0,0.0,,0,0.0,,0.0,
позивним,позивн,0,0.0,,0,0.0,,0.0,
махновський,махновськ,0,0.0,,0,0.0,,0.0,
smah,smah,0,0.0,,0,0.0,,0.0,
дамірлі,дамірлі,0,0.0,,0,0.0,,0.0,
спб,спб,0,0.0,,0,0.0,,0.0,
dio,dio,0,0.0,,0,0.0,,0.0,
joah,joah,0,0.0,,0,0.0,,0.0,
k1x,k1x,0,0.0,,0,0.0,,0.0,
будда,будд,0,0.0,,0,0.0,,0.0,
lesnar,lesnar,0,0.0,,0,0.0,,0.0,
вандерласт,вандерласт,1,0.0,0.0,0,0.0,,0.0,
итд,итд,0,0.0,,0,0.0,,0.0,
дніпро,дніпро,1,0.0,0.0,0,0.0,,0.0,
небиа,неб,0,0.0,,0,0.0,,0.0,
sixty,sixty,0,0.0,,0,0.0,,0.0,
yourcstm,yourcstm,0,0.0,,0,0.0,,0.0,
glory,glory,0,0.0,,0,0.0,,0.0,
поцелуями,поцелу,0,0.0,,0,0.0,,0.0,
represent,represent,0,0.0,,0,0.0,,0.0,
phloyd,phloyd,0,0.0,,0,0.0,,0.0,
heroes,heroes,0,0.0,,0,0.0,,0.0,
тренувань,тренуван,0,0.0,,0,0.0,,0.0,
benyazubrik,benyazubrik,0,0.0,,0,0.0,,0.0,
darkwear,darkwear,0,0.0,,0,0.0,,0.0,
koszulka,koszulka,0,0.0,,0,0.0,,0.0,
здох,здох,0,0.0,,0,0.0,,0.0,
kseniaschnaider,kseniaschnaider,0,0.0,,0,0.0,,0.0,
lindsay,lindsay,0,0.0,,0,0.0,,0.0,
версаче,версач,0,0.0,,0,0.0,,0.0,
опер,опер,0,0.0,,0,0.0,,0.0,
kildfol,kildfol,0,0.0,,0,0.0,,0.0,
5xl,5xl,0,0.0,,0,0.0,,0.0,
жестим,жест,0,0.0,,0,0.0,,0.0,
футболочка,футболочк,0,0.0,,0,0.0,,0.0,
дорохедоро,дорохедор,0,0.0,,0,0.0,,0.0,
настільні,настільні,0,0.0,,0,0.0,,0.0,
trapstar,trapstar,0,0.0,,0,0.0,,0.0,
киівський,киівськ,0,0.0,,0,0.0,,0.0,
нефор,нефор,1,0.0,0.0,0,0.0,,0.0,
лонг,лонг,2,0.0,0.0,0,0.0,,0.0,
neighbourhood,neighbourhood,1,0.0,0.0,0,0.0,,0.0,
jerry,jerry,0,0.0,,0,0.0,,0.0,
эуди,эуд,0,0.0,,0,0.0,,0.0,
breiv,breiv,0,0.0,,0,0.0,,0.0,
forward,forward,0,0.0,,0,0.0,,0.0,
третьої,третьої,0,0.0,,0,0.0,,0.0,
пзд,пзд,0,0.0,,0,0.0,,0.0,
trezocorp,trezocorp,0,0.0,,0,0.0,,0.0,
порванная,порва,0,0.0,,0,0.0,,0.0,
каца,кац,0,0.0,,0,0.0,,0.0,
archangel,archangel,0,0.0,,0,0.0,,0.0,
родов,род,0,0.0,,0,0.0,,0.0,
roks,roks,0,0.0,,0,0.0,,0.0,
зыпка,зыпк,0,0.0,,0,0.0,,0.0,
кунихулиган,кунихулига,0,0.0,,0,0.0,,0.0,
танець,танет^,0,0.0,,0,0.0,,0.0,
lolipop,lolipop,0,0.0,,0,0.0,,0.0,
вайперр,вайперр,0,0.0,,0,0.0,,0.0,
лиор,лиор,0,0.0,,0,0.0,,0.0,
intelegentoff,intelegentoff,0,0.0,,0,0.0,,0.0,
рыночные,рыночн,0,0.0,,0,0.0,,0.0,
flameofdesire,flameofdesire,0,0.0,,0,0.0,,0.0,
сили,сил,0,0.0,,0,0.0,,0.0,
воділа,воділ,0,0.0,,0,0.0,,0.0,
камінцями,камінц,0,0.0,,0,0.0,,0.0,
infantry,infantry,0,0.0,,0,0.0,,0.0,
пече,печ,0,0.0,,0,0.0,,0.0,
fq4332,fq4332,0,0.0,,0,0.0,,0.0,
carpenter,carpenter,0,0.0,,0,0.0,,0.0,
темноте,темнот,0,0.0,,0,0.0,,0.0,
loja,loja,0,0.0,,0,0.0,,0.0,
denenburg,denenburg,0,0.0,,0,0.0,,0.0,
ablaze,ablaze,0,0.0,,0,0.0,,0.0,
