date,product_id,product_title,l1,clicks,cost,conversions
2026-09-04,gla_28144,"Прапор ""Механік""",прапори,1,13.85,0.0
2026-09-04,gla_34613,"Футболка ""Баба Яга""",новинки,1,17.19,0.0
2026-09-04,gla_34729,"Футболка ""Лелека""",новинки,1,9.7,0.0
2026-09-04,gla_33450,"Прапор ""Згідно з наказом""",прапори,3,33.59,0.0
2026-09-04,gla_28008,"Прапор ""Донецьк""",прапори,1,4.53,0.0
2026-09-04,gla_28393,"Прапор ""Сапер""",прапори,1,11.46,0.0
2026-09-04,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,7.64,0.0
2026-09-04,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,9.7,0.0
2026-09-04,gla_32783,"Футболка unisex ""Вампір""",жіночий одяг,1,9.64,0.0
2026-09-04,gla_34828,"Худі oversize ""Сапер""",новинки,1,3.81,0.0
2026-09-04,gla_34629,"Футболка ""В етері""",новинки,2,37.53,0.0
2026-09-04,gla_33182,"Прапор ""Гроза району""",прапори,1,12.16,0.0
2026-09-04,gla_34801,"Худі oversize ""Міномет""",новинки,2,32.84,0.0
2026-09-04,gla_34762,"Футболка ""Перехоплювач""",новинки,1,6.15,0.0
2026-09-05,gla_32073,Зіп-худі unisex “Warrior”,чоловічий одяг,2,15.58,0.0
2026-09-05,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,2,24.25,0.0
2026-09-05,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,6,64.22,0.0
2026-09-05,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,6,115.65,0.0
2026-09-05,gla_28387,"Прапор ""Тобі п*зда""",прапори,1,15.72,0.0
2026-09-05,gla_30345,"Прапор ""План помсти""",прапори,1,22.27,0.0
2026-09-05,gla_28283,"Прапор ""Хижак""",прапори,1,7.15,1.0
2026-09-05,gla_32078,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,2,24.84,0.0
2026-09-05,gla_32324,Футболка unisex “Tarot”,жіночий одяг,1,2.22,0.0
2026-09-05,gla_34879,"Худі oversize ""Дорога на схід""",новинки,2,15.47,0.0
2026-09-05,gla_34870,"Худі oversize ""Арта""",новинки,1,4.55,0.0
2026-09-05,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,8,135.44,0.0
2026-09-05,gla_34671,"Футболка ""Згідно з наказом""",новинки,1,50.66,0.0
2026-09-05,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,2,8.57,0.0
2026-09-05,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,3,65.2,0.0
2026-09-05,gla_34715,"Футболка ""Зелений спектр""",новинки,1,5.51,0.0
2026-09-05,gla_34929,"Худі oversize ""В етері""",новинки,1,1.03,0.0
2026-09-05,gla_27990,"Прапор ""За столом смерті""",прапори,1,4.09,0.0
2026-09-05,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,61.66,0.5
2026-09-05,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,11.7,0.0
2026-09-05,gla_34673,"Футболка ""Згідно з наказом""",новинки,1,8.13,0.0
2026-09-05,gla_32081,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,2.91,0.0
2026-09-05,gla_34672,"Футболка ""Згідно з наказом""",новинки,5,51.91,0.0
2026-09-05,gla_34670,"Футболка ""Згідно з наказом""",новинки,1,2.09,0.0
2026-09-05,gla_28083,"Прапор ""333""",прапори,2,31.94,0.5
2026-09-05,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,2,40.0,0.0
2026-09-05,gla_32194,"Футболка unisex ""Вампір""",чоловічий одяг,1,8.88,0.0
2026-09-05,gla_32074,Зіп-худі unisex “Warrior”,чоловічий одяг,1,3.55,0.0
2026-09-05,gla_30664,"Прапор ""Дорога на схід""",прапори,1,7.72,0.0
2026-09-05,gla_28209,"Прапор ""Тиша""",прапори,1,18.7,0.0
2026-09-05,gla_32171,Футболка unisex “Tarot”,чоловічий одяг,1,6.38,0.0
2026-09-05,gla_32075,Зіп-худі unisex “Warrior”,чоловічий одяг,1,13.21,0.0
2026-09-05,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,1,6.56,0.0
2026-09-05,gla_32265,Зіп-худі unisex “Tarot”,жіночий одяг,1,11.6,0.0
2026-09-05,gla_28395,"Прапор ""ДСНС""",прапори,1,6.49,0.0
2026-09-05,gla_34903,"Худі oversize ""Гроза району""",новинки,1,13.91,0.0
2026-09-05,gla_32258,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,20.36,0.0
2026-09-05,gla_29876,Комплект кріплення для прапора,аксесуари,1,1.75,0.0
2026-09-05,gla_35027,"Худі oversize ""Вампір""",новинки,1,16.86,0.0
2026-09-05,gla_32061,Штани чоловічі спортивні джогери,чоловічий одяг,2,27.51,0.0
2026-09-05,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,6.53,0.0
2026-09-05,gla_33450,"Прапор ""Згідно з наказом""",прапори,4,39.36,0.0
2026-09-05,gla_28008,"Прапор ""Донецьк""",прапори,1,43.14,0.0
2026-09-05,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,2,12.69,0.0
2026-09-05,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,46.68,0.0
2026-09-05,gla_32783,"Футболка unisex ""Вампір""",жіночий одяг,1,4.79,0.0
2026-09-05,gla_34641,"Футболка ""Вампіри""",новинки,1,2.74,0.0
2026-09-05,gla_34828,"Худі oversize ""Сапер""",новинки,1,7.75,0.0
2026-09-05,gla_34801,"Худі oversize ""Міномет""",новинки,1,19.63,0.0
2026-09-06,gla_32272,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,4.81,0.0
2026-09-06,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,25.47,0.0
2026-09-06,gla_28168,"Прапор ""Серебрянський ліс""",прапори,5,68.39,0.0
2026-09-06,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,1,4.48,0.0
2026-09-06,gla_35003,"Худі oversize ""Той самий вайб""",новинки,1,32.36,0.0
2026-09-06,gla_30321,"Прапор ""Інструктор""",прапори,1,6.26,0.0
2026-09-06,gla_28050,"Прапор ""Тінь перемоги""",прапори,1,10.32,0.0
2026-09-06,gla_30738,"Прапор ""Інженер""",прапори,1,4.22,0.0
2026-09-06,gla_32078,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,1.85,0.0
2026-09-06,gla_34870,"Худі oversize ""Арта""",новинки,1,138.3,0.0
2026-09-06,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,7,44.91,0.0
2026-09-06,gla_34671,"Футболка ""Згідно з наказом""",новинки,2,26.48,0.0
2026-09-06,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,2,35.23,0.0
2026-09-06,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,2,20.06,0.0
2026-09-06,gla_34929,"Худі oversize ""В етері""",новинки,1,2.72,0.0
2026-09-06,gla_27990,"Прапор ""За столом смерті""",прапори,1,11.67,0.0
2026-09-06,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,4,37.2,0.0
2026-09-06,gla_34673,"Футболка ""Згідно з наказом""",новинки,1,16.42,0.0
2026-09-06,gla_34610,"Футболка ""Баба Яга""",новинки,1,7.66,0.0
2026-09-06,gla_34672,"Футболка ""Згідно з наказом""",новинки,1,11.3,0.0
2026-09-06,gla_28561,"Футболка ""База""",чоловічий одяг,1,3.69,0.0
2026-09-06,gla_34850,"Худі oversize ""Евак""",новинки,1,9.04,0.0
2026-09-06,gla_33211,"Прапор ""А шо там в баби на городі?""",прапори,1,37.41,0.0
2026-09-06,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,5,79.98,0.0
2026-09-06,gla_33226,"Прапор ""Вампір""",прапори,1,6.85,0.0
2026-09-06,gla_28209,"Прапор ""Тиша""",прапори,1,1.02,0.0
2026-09-06,gla_28187,"Прапор ""FPV пілот""",прапори,1,12.79,0.0
2026-09-06,gla_32244,Штани жіночі спортивні широкі,жіночий одяг,1,4.41,0.0
2026-09-06,gla_28559,"Футболка ""База""",чоловічий одяг,1,1.86,0.0
2026-09-06,gla_34628,"Футболка ""В етері""",новинки,1,1.56,0.0
2026-09-06,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,1,13.0,0.0
2026-09-06,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,26.09,0.0
2026-09-06,gla_28395,"Прапор ""ДСНС""",прапори,1,3.21,0.0
2026-09-06,gla_34919,"Худі oversize ""Baby shark""",новинки,1,14.38,0.0
2026-09-06,gla_28558,"Футболка ""База""",чоловічий одяг,1,2.87,0.0
2026-09-06,gla_32135,Футболка unisex “Warrior”,sale,1,11.82,0.0
2026-09-06,gla_34962,"Худі oversize ""Зелений спектр""",новинки,1,7.35,0.0
2026-09-06,gla_34840,"Худі oversize ""Звʼязок""",новинки,1,48.94,0.0
2026-09-06,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,24.77,0.0
2026-09-06,gla_30717,"Прапор ""Битва за життя""",прапори,1,11.87,0.0
2026-09-06,gla_33450,"Прапор ""Згідно з наказом""",прапори,3,55.93,0.0
2026-09-06,gla_28008,"Прапор ""Донецьк""",прапори,1,8.93,0.0
2026-09-06,gla_28259,"Прапор ""Водій""",прапори,1,4.68,0.0
2026-09-06,gla_30710,"Прапор ""Баба Яга""",прапори,1,2.46,0.0
2026-09-06,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,91.84,0.0
2026-09-06,gla_34817,"Худі oversize ""Морпіхи""",новинки,1,9.59,0.0
2026-09-06,gla_34828,"Худі oversize ""Сапер""",новинки,2,67.76,0.0
2026-09-06,gla_34801,"Худі oversize ""Міномет""",новинки,1,6.17,0.0
2026-09-07,gla_30751,"Прапор ""Камікадзе""",прапори,1,15.99,0.0
2026-09-07,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,11,77.3,0.5
2026-09-07,gla_34599,"Футболка ""НРК""",новинки,1,4.31,0.0
2026-09-07,gla_28560,"Футболка ""База""",чоловічий одяг,2,13.25,0.0
2026-09-07,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,1,9.17,0.0
2026-09-07,gla_35003,"Худі oversize ""Той самий вайб""",новинки,2,19.13,0.0
2026-09-07,gla_33484,"Прапор ""Baby shark""",прапори,2,20.79,0.0
2026-09-07,gla_32078,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,2.08,0.0
2026-09-07,gla_34570,"Футболка ""Зв'язок""",новинки,1,16.1,0.0
2026-09-07,gla_34879,"Худі oversize ""Дорога на схід""",новинки,2,18.83,0.5
2026-09-07,gla_28385,"Прапор ""Винищувач""",прапори,2,55.4,0.0
2026-09-07,gla_32087,Зіп-худі unisex “Tarot”,чоловічий одяг,2,11.44,0.0
2026-09-07,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,8,107.42,0.0
2026-09-07,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,3,10.58,0.0
2026-09-07,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,8.32,0.0
2026-09-07,gla_34673,"Футболка ""Згідно з наказом""",новинки,1,10.89,0.0
2026-09-07,gla_32081,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,5.03,0.0
2026-09-07,gla_34672,"Футболка ""Згідно з наказом""",новинки,2,11.02,0.0
2026-09-07,gla_34979,"Худі oversize ""Лелека""",новинки,1,1.18,0.0
2026-09-07,gla_34952,"Худі oversize ""Залізні побратими""",новинки,1,19.82,0.0
2026-09-07,gla_28561,"Футболка ""База""",чоловічий одяг,1,2.97,0.0
2026-09-07,gla_34850,"Худі oversize ""Евак""",новинки,2,12.43,0.0
2026-09-07,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,2,11.76,0.0
2026-09-07,gla_34731,"Футболка ""Лелека""",новинки,1,19.23,0.0
2026-09-07,gla_32194,"Футболка unisex ""Вампір""",чоловічий одяг,1,16.6,0.0
2026-09-07,gla_33235,"Прапор ""Той самий вайб""",прапори,1,20.14,0.0
2026-09-07,gla_32196,"Футболка unisex ""Вампір""",чоловічий одяг,1,4.48,0.0
2026-09-07,gla_28187,"Прапор ""FPV пілот""",прапори,2,27.93,0.0
2026-09-07,gla_28130,"Прапор ""Очі темряви""",прапори,1,107.81,0.0
2026-09-07,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,3.74,0.0
2026-09-07,gla_28389,"Прапор ""Морпіхи""",прапори,1,9.43,0.0
2026-09-07,gla_33476,"Прапор ""В етері""",прапори,1,4.93,0.0
2026-09-07,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,2,22.34,0.0
2026-09-07,gla_32265,Зіп-худі unisex “Tarot”,жіночий одяг,1,16.71,0.0
2026-09-07,gla_28395,"Прапор ""ДСНС""",прапори,2,16.19,0.0
2026-09-07,gla_34903,"Худі oversize ""Гроза району""",новинки,1,28.24,0.0
2026-09-07,gla_28558,"Футболка ""База""",чоловічий одяг,3,29.23,0.0
2026-09-07,gla_32266,Зіп-худі unisex “Tarot”,жіночий одяг,1,59.46,0.0
2026-09-07,gla_32135,Футболка unisex “Warrior”,sale,1,12.94,0.0
2026-09-07,gla_34962,"Худі oversize ""Зелений спектр""",новинки,2,31.76,0.0
2026-09-07,gla_32080,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,24.85,0.0
2026-09-07,gla_34860,"Худі oversize ""Час спокою""",новинки,1,25.04,0.0
2026-09-07,gla_29876,Комплект кріплення для прапора,аксесуари,2,14.86,0.0
2026-09-07,gla_35027,"Худі oversize ""Вампір""",новинки,1,23.98,0.0
2026-09-07,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,17.17,0.0
2026-09-07,gla_33450,"Прапор ""Згідно з наказом""",прапори,2,10.6,0.0
2026-09-07,gla_28008,"Прапор ""Донецьк""",прапори,1,8.24,0.0
2026-09-07,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,2,9.71,0.0
2026-09-07,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,5.2,0.0
