date,term,impr,clicks,cost,conv
2026-09-06,світшот чоловічий,1,0,0.0,0.0
2026-09-06,світшоти,1,0,0.0,0.0
2026-09-06,силові шаровари,1,0,0.0,0.0
2026-09-06,синдикат,2,0,0.0,0.0
2026-09-06,синдикат магазин,1,0,0.0,0.0
2026-09-06,синдикат футболка,5,0,0.0,0.0
2026-09-06,сорочки мілітарі,1,0,0.0,0.0
2026-09-06,сорт компані,2,0,0.0,0.0
2026-09-06,спадщина бренд,2,0,0.0,0.0
2026-09-06,спаси и сохрани кофта,1,0,0.0,0.0
2026-09-06,спорт штаны женские,1,0,0.0,0.0
2026-09-06,спортивки мужские,1,0,0.0,0.0
2026-09-06,спортивки черные,1,0,0.0,0.0
2026-09-06,спортивки широкие мужские,1,0,0.0,0.0
2026-09-06,спортивна кофта,1,0,0.0,0.0
2026-09-06,спортивни штани,1,0,0.0,0.0
2026-09-06,спортивний костюм жіночий,2,0,0.0,0.0
2026-09-06,спортивний костюм чоловічий,1,0,0.0,0.0
2026-09-06,спортивные брюки мужские прямые,1,0,0.0,0.0
2026-09-06,спортивные мужские штаны,1,0,0.0,0.0
2026-09-06,спортивные штаны,7,0,0.0,0.0
2026-09-06,спортивные штаны купить мужские,1,0,0.0,0.0
2026-09-06,спортивные штаны мужские,3,0,0.0,0.0
2026-09-06,спортивные штаны мужские under armour,1,0,0.0,0.0
2026-09-06,спортивные штаны мужские без манжета,2,0,0.0,0.0
2026-09-06,спортивные штаны мужские прямые,1,0,0.0,0.0
2026-09-06,спортивные штаны ретро,1,0,0.0,0.0
2026-09-06,спортивные штаны черные,1,0,0.0,0.0
2026-09-06,спортивные штаны широкие мужские,2,0,0.0,0.0
2026-09-06,спортивный штаны,1,0,0.0,0.0
2026-09-06,спортивні джогери жіночі,1,0,0.0,0.0
2026-09-06,спортивні чоловічі штани,2,0,0.0,0.0
2026-09-06,спортивні чоловічі штани широкі,1,0,0.0,0.0
2026-09-06,спортивні шорти,1,0,0.0,0.0
2026-09-06,спортивні штани,8,0,0.0,0.0
2026-09-06,спортивні штани baggy,1,0,0.0,0.0
2026-09-06,спортивні штани баггі підліткові,1,0,0.0,0.0
2026-09-06,спортивні штани баггі чоловічі,1,0,0.0,0.0
2026-09-06,спортивні штани вільного крою,1,0,0.0,0.0
2026-09-06,спортивні штани жіночі,5,0,0.0,0.0
2026-09-06,спортивні штани жіночі брендові,1,0,0.0,0.0
2026-09-06,спортивні штани з карманами жіночі,1,0,0.0,0.0
2026-09-06,спортивні штани найк чоловічі,1,0,0.0,0.0
2026-09-06,спортивні штани прямі чоловічі,1,0,0.0,0.0
2026-09-06,спортивні штани чоловічі,30,0,0.0,0.0
2026-09-06,спортивні штани чоловічі баггі,1,0,0.0,0.0
2026-09-06,спортивні штани чоловічі на високий зріст,1,0,0.0,0.0
2026-09-06,спортивні штани чоловічі оверсайз,1,0,0.0,0.0
2026-09-06,спортивні штани чоловічі широкі,1,0,0.0,0.0
2026-09-06,спортивні штани чорні,1,0,0.0,0.0
2026-09-06,спортивні штани широкі жіночі,1,0,0.0,0.0
2026-09-06,спортивні штани широкі чоловічі,1,1,6.98,0.0
2026-09-06,ссо магазин,1,0,0.0,0.0
2026-09-06,сталкер мерч,1,0,0.0,0.0
2026-09-06,старбері,1,0,0.0,0.0
2026-09-06,стаф,3,0,0.0,0.0
2026-09-06,стаф худі,1,0,0.0,0.0
2026-09-06,стафф,2,0,0.0,0.0
2026-09-06,стафф днепр,2,0,0.0,0.0
2026-09-06,стафф спортивні штани жіночі,1,0,0.0,0.0
2026-09-06,стафф спортивні штани чоловічі,1,0,0.0,0.0
2026-09-06,стерненко мерч,20,0,0.0,0.0
2026-09-06,стильний одяг для хлопців,1,0,0.0,0.0
2026-09-06,стильное худи женское,1,0,0.0,0.0
2026-09-06,стильні чоловічі штани,1,0,0.0,0.0
2026-09-06,стлв,4,0,0.0,0.0
2026-09-06,сувенір для зсу,1,0,0.0,0.0
2026-09-06,сіре худі,2,0,0.0,0.0
2026-09-06,сірі штани жіночі спортивні,1,0,0.0,0.0
2026-09-06,таблица размеров штанов мужских,1,0,0.0,0.0
2026-09-06,табу магазин,1,0,0.0,0.0
2026-09-06,тактические футболки,1,0,0.0,0.0
2026-09-06,тактична футболка,3,0,0.0,0.0
2026-09-06,тактичне худі,6,0,0.0,0.0
2026-09-06,тактичне худі з принтом,2,0,0.0,0.0
2026-09-06,твоя культура,3,0,0.0,0.0
2026-09-06,тепле худі,1,0,0.0,0.0
2026-09-06,теплі спортивні чоловічі штани,1,0,0.0,0.0
2026-09-06,теплі худі,15,0,0.0,0.0
2026-09-06,термохромная футболка,2,0,0.0,0.0
2026-09-06,терра инкогнита одесса,1,0,0.0,0.0
2026-09-06,тнф,1,0,0.0,0.0
2026-09-06,толстовка,9,0,0.0,0.0
2026-09-06,толстовка 3xl,1,0,0.0,0.0
2026-09-06,толстовка angel,1,0,0.0,0.0
2026-09-06,толстовка bear,1,0,0.0,0.0
2026-09-06,толстовка fzm,1,0,0.0,0.0
2026-09-06,толстовка женская,1,0,0.0,0.0
2026-09-06,толстовка женская с капюшоном,1,0,0.0,0.0
2026-09-06,толстовка жіноча,1,0,0.0,0.0
2026-09-06,толстовка жіноча оверсайз,1,0,0.0,0.0
2026-09-06,толстовка купити,1,0,0.0,0.0
2026-09-06,толстовка оверсайз,1,0,0.0,0.0
2026-09-06,толстовка плюшевая,1,0,0.0,0.0
2026-09-06,толстовка с принтом,2,0,0.0,0.0
2026-09-06,толстовка с принтом на спине,2,0,0.0,0.0
2026-09-06,толстовка стафф,6,0,0.0,0.0
2026-09-06,толстовка худи,1,0,0.0,0.0
2026-09-06,толстовка чоловіча,11,0,0.0,0.0
2026-09-06,толстовки в грозном,1,0,0.0,0.0
2026-09-06,тор штайнер кофта,1,0,0.0,0.0
2026-09-06,трешер,1,0,0.0,0.0
2026-09-06,трешер худи серый,1,0,0.0,0.0
2026-09-06,тримач прапора,1,0,0.0,0.0
2026-09-06,тур одежда,2,0,0.0,0.0
2026-09-06,тур одяг,1,0,0.0,0.0
2026-09-06,турвір,5,0,0.0,0.0
2026-09-06,тцк футболка,2,0,0.0,0.0
2026-09-06,у2к,2,0,0.0,0.0
2026-09-06,убакс з принтом,1,0,0.0,0.0
2026-09-06,укр бренди одягу,3,0,0.0,0.0
2026-09-06,український бренд одягу,1,0,0.0,0.0
2026-09-06,українські бренди одягу для чоловіків,1,0,0.0,0.0
2026-09-06,укрзалізниця шоп,1,0,0.0,0.0
2026-09-06,урбан тактикал худи,1,0,0.0,0.0
2026-09-06,урбанист,3,0,0.0,0.0
2026-09-06,флаг,3,0,0.0,0.0
2026-09-06,флаг донбасса,4,0,0.0,0.0
2026-09-06,флаг донбасса купить,1,0,0.0,0.0
2026-09-06,флаг донецкой области,14,0,0.0,0.0
2026-09-06,флаг зсу,2,0,0.0,0.0
2026-09-06,флаг на стену,11,0,0.0,0.0
2026-09-06,флаг пиратов,9,0,0.0,0.0
2026-09-06,флаг пиратский купить,1,0,0.0,0.0
2026-09-06,флаг украины,2,0,0.0,0.0
2026-09-06,флагшток на могилу,1,0,0.0,0.0
2026-09-06,фліска з принтом,1,0,0.0,0.0
2026-09-06,фліска чорна з капюшоном,1,0,0.0,0.0
2026-09-06,футболка,5,0,0.0,0.0
2026-09-06,футболка 10 огшбр,1,0,0.0,0.0
2026-09-06,футболка breakfast of champions,1,0,0.0,0.0
2026-09-06,футболка company group,2,0,0.0,0.0
2026-09-06,футболка fire point,1,0,0.0,0.0
2026-09-06,футболка free azov,2,0,0.0,0.0
2026-09-06,футболка i hate people,1,0,0.0,0.0
2026-09-06,футболка origin project,1,0,0.0,0.0
2026-09-06,футболка pms,3,0,0.0,0.0
2026-09-06,футболка scam,1,0,0.0,0.0
2026-09-06,футболка svastone,1,0,0.0,0.0
2026-09-06,футболка vampire,8,0,0.0,0.0
2026-09-06,футболка азов,6,0,0.0,0.0
2026-09-06,футболка альфа сбу,1,0,0.0,0.0
2026-09-06,футболка антитіла,1,0,0.0,0.0
2026-09-06,футболка арта,2,0,0.0,0.0
2026-09-06,футболка байкера,1,0,0.0,0.0
2026-09-06,футболка вампір,12,0,0.0,0.0
2026-09-06,футболка вампір дрон,2,0,0.0,0.0
2026-09-06,футболка вмс,2,0,0.0,0.0
2026-09-06,футболка военная с принтом,1,0,0.0,0.0
2026-09-06,футболка військова,3,0,0.0,0.0
2026-09-06,футболка військова з принтом,5,0,0.0,0.0
2026-09-06,футболка генерал черешня,1,0,0.0,0.0
2026-09-06,футболка гори,1,0,0.0,0.0
2026-09-06,футболка гур,3,0,0.0,0.0
2026-09-06,футболка гур мо,1,0,0.0,0.0
2026-09-06,футболка дастер не їде,1,0,0.0,0.0
2026-09-06,футболка для хлопця,2,0,0.0,0.0
2026-09-06,футболка донбас,3,0,0.0,0.0
2026-09-06,футболка дронщика,1,0,0.0,0.0
2026-09-06,футболка дснс м так,2,0,0.0,0.0
2026-09-06,футболка егермейстер,1,0,0.0,0.0
2026-09-06,футболка з військовим принтом,2,0,0.0,0.0
2026-09-06,футболка з принтом,3,0,0.0,0.0
2026-09-06,футболка з принтом на спині,1,0,0.0,0.0
2026-09-06,футболка зрв,6,0,0.0,0.0
2026-09-06,футболка идея нации,1,0,0.0,0.0
2026-09-06,футболка киевский режим,4,0,0.0,0.0
2026-09-06,футболка київ,1,0,0.0,0.0
2026-09-06,футболка київський режим,18,0,0.0,0.0
2026-09-06,футболка койот с принтом,1,0,0.0,0.0
2026-09-06,футболка компани груп,2,0,0.0,0.0
2026-09-06,футболка компані груп,1,0,0.0,0.0
2026-09-06,футболка конотопська відьма,3,0,0.0,0.0
2026-09-06,футболка коричневая,1,0,0.0,0.0
2026-09-06,футболка маверик,1,0,0.0,0.0
2026-09-06,футболка механик,1,0,0.0,0.0
2026-09-06,футболка миколаїв,1,0,0.0,0.0
2026-09-06,футболка морська піхота,1,0,0.0,0.0
2026-09-06,футболка національна гвардія україни,1,0,0.0,0.0
2026-09-06,футболка оберіг,1,0,0.0,0.0
2026-09-06,футболка оверсайз женская,1,0,0.0,0.0
2026-09-06,футболка олд скул,1,0,0.0,0.0
2026-09-06,футболка омега,2,0,0.0,0.0
2026-09-06,футболка павутина,7,0,0.0,0.0
2026-09-06,футболка патагонія оригінал,1,0,0.0,0.0
2026-09-06,футболка перун,1,0,0.0,0.0
2026-09-06,футболка потосовка,2,0,0.0,0.0
2026-09-06,футболка ппо,2,0,0.0,0.0
2026-09-06,футболка прилуки,1,0,0.0,0.0
2026-09-06,футболка резерв,2,0,0.0,0.0
2026-09-06,футболка розвідка,1,0,0.0,0.0
2026-09-06,футболка с черепом бренд,1,0,0.0,0.0
2026-09-06,футболка сбс,2,0,0.0,0.0
2026-09-06,футболка сбу,7,0,0.0,0.0
2026-09-06,футболка свастон,1,0,0.0,0.0
2026-09-06,футболка систем оф эдаун,1,0,0.0,0.0
2026-09-06,футболка скала,1,0,0.0,0.0
2026-09-06,футболка скаржинці,1,0,0.0,0.0
2026-09-06,футболка слава ісу та зсу,1,0,0.0,0.0
2026-09-06,футболка смерть катам,1,0,0.0,0.0
2026-09-06,футболка сонце донбасу,1,0,0.0,0.0
2026-09-06,футболка тактична,1,0,0.0,0.0
2026-09-06,футболка трешер,1,0,0.0,0.0
2026-09-06,футболка усика colors of freedom,1,0,0.0,0.0
2026-09-06,футболка фенікс дпсу,3,1,16.42,0.0
2026-09-06,футболка фоп,1,0,0.0,0.0
2026-09-06,футболка фрі азов,1,0,0.0,0.0
2026-09-06,футболка чернобыль,4,0,0.0,0.0
2026-09-06,футболка чоловіча,1,0,0.0,0.0
2026-09-06,футболка чоловіча мілітарі,4,0,0.0,0.0
2026-09-06,футболка чорна,1,0,0.0,0.0
2026-09-06,футболки,2,0,0.0,0.0
2026-09-06,футболки hate,6,0,0.0,0.0
2026-09-06,футболки абрамс,3,0,0.0,0.0
2026-09-06,футболки ветеран,1,0,0.0,0.0
2026-09-06,футболки для военных,1,0,0.0,0.0
2026-09-06,футболки з рок гуртами,1,0,0.0,0.0
2026-09-06,футболки мужские военные,1,0,0.0,0.0
2026-09-06,футболки с принтом,3,0,0.0,0.0
2026-09-06,футболки хелікон,1,0,0.0,0.0
2026-09-06,футболки чоловічі,1,0,0.0,0.0
2026-09-06,футболки чоловічі для військових,3,0,0.0,0.0
2026-09-06,футболки чоловічі україна,1,0,0.0,0.0
2026-09-06,хардкор футболка,1,0,0.0,0.0
2026-09-06,хартія мерч,2,0,0.0,0.0
2026-09-06,хартія шоп,1,0,0.0,0.0
2026-09-06,хейтспіч мерч,4,0,0.0,0.0
2026-09-06,хонорови футболки,6,0,0.0,0.0
2026-09-06,хонорові,1,0,0.0,0.0
2026-09-06,христианские футболки,1,0,0.0,0.0
2026-09-06,хром хартс кофта,1,0,0.0,0.0
2026-09-06,худаки,3,0,0.0,0.0
2026-09-06,худи,40,0,0.0,0.0
2026-09-06,худи alpha industries,2,0,0.0,0.0
2026-09-06,худи company group,1,0,0.0,0.0
2026-09-06,худи forward observations group,1,0,0.0,0.0
2026-09-06,худи military,1,0,0.0,0.0
2026-09-06,худи nord division,5,0,0.0,0.0
2026-09-06,худи paul shark,1,1,14.38,0.0
2026-09-06,худи streetwear,1,0,0.0,0.0
2026-09-06,худи альфа индастриз,1,0,0.0,0.0
2026-09-06,худи бульвар депо,1,0,0.0,0.0
2026-09-06,худи вышиванка,1,0,0.0,0.0
2026-09-06,худи готика,1,0,0.0,0.0
2026-09-06,худи дарк триад,1,0,0.0,0.0
2026-09-06,худи женские,3,0,0.0,0.0
2026-09-06,худи женские брендовые,1,0,0.0,0.0
2026-09-06,худи женские оверсайз,1,0,0.0,0.0
2026-09-06,худи зип,1,0,0.0,0.0
2026-09-06,худи и толстовка разница,1,0,0.0,0.0
2026-09-06,худи крик,1,0,0.0,0.0
2026-09-06,худи купить,6,0,0.0,0.0
2026-09-06,худи мото,4,0,0.0,0.0
2026-09-06,худи мужские,1,0,0.0,0.0
2026-09-06,худи мужские брендовые,1,0,0.0,0.0
2026-09-06,худи мужское,18,0,0.0,0.0
2026-09-06,худи мужское оверсайз,1,0,0.0,0.0
2026-09-06,худи мужской,1,0,0.0,0.0
2026-09-06,худи мужской купить,1,0,0.0,0.0
2026-09-06,худи на флисе,1,0,0.0,0.0
2026-09-06,худи норд дивижн,15,0,0.0,0.0
2026-09-06,худи оверсайз,1,0,0.0,0.0
2026-09-06,худи оверсайз с принтом,2,0,0.0,0.0
2026-09-06,худи прикольные,1,0,0.0,0.0
2026-09-06,худи с ангелом,3,0,0.0,0.0
2026-09-06,худи с вышивкой,3,0,0.0,0.0
2026-09-06,худи с вышивкой на рукавах,2,0,0.0,0.0
2026-09-06,худи с девушкой на спине,2,0,0.0,0.0
2026-09-06,худи с капюшоном,2,0,0.0,0.0
2026-09-06,худи с нами бог,2,0,0.0,0.0
2026-09-06,худи с пентаграммой,2,0,0.0,0.0
2026-09-06,худи с принтом,1,0,0.0,0.0
2026-09-06,худи с принтом купить,1,0,0.0,0.0
2026-09-06,худи с росписью,4,0,0.0,0.0
2026-09-06,худи с самураем,1,0,0.0,0.0
2026-09-06,худи с тиграми,1,0,0.0,0.0
2026-09-06,худи санта круз,1,0,0.0,0.0
2026-09-06,худи свастон,7,0,0.0,0.0
2026-09-06,худи синие,1,0,0.0,0.0
2026-09-06,худи скарфейс,1,0,0.0,0.0
2026-09-06,худи сталкер,1,0,0.0,0.0
2026-09-06,худи тактическое,3,0,0.0,0.0
2026-09-06,худи тор штайнер,8,0,0.0,0.0
2026-09-06,худи у2к,1,0,0.0,0.0
2026-09-06,худи украинский бренд,2,0,0.0,0.0
2026-09-06,худи урбан тактикал,1,0,0.0,0.0
2026-09-06,худи чоловіче,2,0,0.0,0.0
2026-09-06,худи щит,1,0,0.0,0.0
2026-09-06,худі,92,1,4.02,0.0
2026-09-06,худі ac dc,2,0,0.0,0.0
2026-09-06,худі good boys club,5,0,0.0,0.0
2026-09-06,худі lonsdale,2,0,0.0,0.0
2026-09-06,худі nord division,1,0,0.0,0.0
2026-09-06,худі альфа индастриз,1,0,0.0,0.0
2026-09-06,худі бренд,1,0,0.0,0.0
2026-09-06,худі варене,1,0,0.0,0.0
2026-09-06,худі військова тематика,4,0,0.0,0.0
2026-09-06,худі він чи вона,1,0,0.0,0.0
2026-09-06,худі для військових,11,0,0.0,0.0
2026-09-06,худі для військових з принтом,2,0,0.0,0.0
2026-09-06,худі для дружини військового,1,0,0.0,0.0
2026-09-06,худі жіноче,1,0,0.0,0.0
2026-09-06,худі жіноче купити,3,0,0.0,0.0
2026-09-06,худі жіноче оверсайз,2,0,0.0,0.0
2026-09-06,худі жіночі,10,0,0.0,0.0
2026-09-06,худі з вишивкою,1,0,0.0,0.0
2026-09-06,худі з військовим принтом,4,0,0.0,0.0
2026-09-06,худі з гербом,2,0,0.0,0.0
2026-09-06,худі з горами,5,0,0.0,0.0
2026-09-06,худі з доберманом,1,0,0.0,0.0
2026-09-06,худі з крилами,1,0,0.0,0.0
2026-09-06,худі з малюнком,2,0,0.0,0.0
2026-09-06,худі з малюнком на спині,1,0,0.0,0.0
2026-09-06,худі з написом,1,0,0.0,0.0
2026-09-06,худі з принтом,27,0,0.0,0.0
2026-09-06,худі з принтом жіночі,2,0,0.0,0.0
