term,impr,clicks,cost,conv
худи крбк цветочек,1,0,0.0,0.0
худи кривой рог,2,0,0.0,0.0
худи крик,3,0,0.0,0.0
худи кровосток,6,0,0.0,0.0
худи кроп,5,0,0.0,0.0
худи кроп мужское,10,3,23.28,0.0
худи кропп,5,0,0.0,0.0
худи культура,39,0,0.0,0.0
худи купити,16,0,0.0,0.0
худи купить,80,1,3.42,0.0
худи купить в украине,1,0,0.0,0.0
худи купить киев,3,0,0.0,0.0
худи купить мужские,8,0,0.0,0.0
худи купить мужское,5,0,0.0,0.0
худи купить с принтом,2,0,0.0,0.0
худи купить украина,14,0,0.0,0.0
худи купить харьков,1,0,0.0,0.0
худи кэжуал,1,0,0.0,0.0
худи левайс,1,0,0.0,0.0
худи левис,5,1,3.6,0.0
худи летнее,1,0,0.0,0.0
худи летнее мужское,2,0,0.0,0.0
худи лил пип,2,0,0.0,0.0
худи лимонного цвета,1,0,0.0,0.0
худи лицемер дк,1,0,0.0,0.0
худи лонг,2,0,0.0,0.0
худи лонсдейл,7,0,0.0,0.0
худи луи витон,1,0,0.0,0.0
худи м так,7,0,0.0,0.0
худи м8л8тх,17,0,0.0,0.0
худи мадара,2,0,0.0,0.0
худи майк тайсон,1,0,0.0,0.0
худи макс корж,2,0,0.0,0.0
худи макс ферстаппен,2,0,0.0,0.0
худи маленький принц,1,0,0.0,0.0
худи мальборо,3,0,0.0,0.0
худи манто,4,0,0.0,0.0
худи манто оригинал,2,0,0.0,0.0
худи масик,2,0,0.0,0.0
худи мастермайнд,8,0,0.0,0.0
худи меланж,1,0,0.0,0.0
худи мерч,9,0,0.0,0.0
худи мерч пейтона,1,0,0.0,0.0
худи метал,15,0,0.0,0.0
худи металика,1,0,0.0,0.0
худи металлика,3,0,0.0,0.0
худи милитари,158,1,19.88,0.0
худи мистер н,11,1,14.83,0.0
худи мияги и эндшпиль,1,0,0.0,0.0
худи мма,4,0,0.0,0.0
худи ммм,1,0,0.0,0.0
худи модное,2,0,0.0,0.0
худи модные,3,0,0.0,0.0
худи молния,1,0,0.0,0.0
худи молодость все прощает,2,0,0.0,0.0
худи молот,18,0,0.0,0.0
худи молотх,50,0,0.0,0.0
худи монашка,1,1,8.58,0.0
худи монолит,7,0,0.0,0.0
худи мортал комбат,1,0,0.0,0.0
худи мото,6,0,0.0,0.0
худи муай тай,1,0,0.0,0.0
худи муди,2,0,0.0,0.0
худи мужская,37,1,3.76,0.0
худи мужская с капюшоном,1,0,0.0,0.0
худи мужская черная,3,0,0.0,0.0
худи мужские,45,0,0.0,0.0
худи мужские больших размеров,2,0,0.0,0.0
худи мужские брендовые,12,0,0.0,0.0
худи мужские киев,1,0,0.0,0.0
худи мужские купить,1,0,0.0,0.0
худи мужские оверсайз,8,0,0.0,0.0
худи мужские с капюшоном,1,0,0.0,0.0
худи мужские с капюшоном на молнии,7,0,0.0,0.0
худи мужские с принтом,2,0,0.0,0.0
худи мужские с принтом на спине,10,0,0.0,0.0
худи мужское,544,3,20.42,0.0
худи мужское адидас,1,0,0.0,0.0
худи мужское аниме,1,0,0.0,0.0
худи мужское брендовое,5,0,0.0,0.0
худи мужское военные,2,0,0.0,0.0
худи мужское купить,1,0,0.0,0.0
худи мужское купить киев,2,0,0.0,0.0
худи мужское на молнии,5,0,0.0,0.0
худи мужское найк,1,0,0.0,0.0
худи мужское оверсайз,36,0,0.0,0.0
худи мужское оверсайз купить,1,0,0.0,0.0
худи мужское олх,8,0,0.0,0.0
худи мужское с капюшоном,1,0,0.0,0.0
худи мужское с принтом,62,1,6.98,0.0
худи мужское с принтом на спине,5,0,0.0,0.0
худи мужское стафф,7,0,0.0,0.0
худи мужское теплое,1,0,0.0,0.0
худи мужское украина,5,0,0.0,0.0
худи мужское черное,10,0,0.0,0.0
худи мужской,26,0,0.0,0.0
худи мужской купить,6,0,0.0,0.0
худи мужской оверсайз,11,0,0.0,0.0
худи на завязках,1,0,0.0,0.0
худи на заказ,1,0,0.0,0.0
худи на заказ с принтом,1,0,0.0,0.0
худи на замке,18,0,0.0,0.0
худи на замке мужская,3,0,0.0,0.0
худи на замку,5,0,0.0,0.0
худи на застежке,6,0,0.0,0.0
худи на змейке,14,0,0.0,0.0
худи на лето,1,0,0.0,0.0
худи на молнии,59,2,12.41,0.0
худи на молнии женская,20,0,0.0,0.0
худи на молнии мужские,14,0,0.0,0.0
худи на молнии оверсайз,1,0,0.0,0.0
худи на молнии оверсайз женские,4,0,0.0,0.0
худи на молнии с капюшоном,2,0,0.0,0.0
худи на молнии с капюшоном женская,1,0,0.0,0.0
худи на молнии с капюшоном мужская,4,0,0.0,0.0
худи на молнии с принтом,6,0,0.0,0.0
худи на осень,4,0,0.0,0.0
худи на подростка,1,0,0.0,0.0
худи на подростка девочку,1,0,0.0,0.0
худи на резинке,1,0,0.0,0.0
худи на флисе,10,1,3.49,0.0
худи на флисе женские,2,0,0.0,0.0
худи на флисе мужские,6,0,0.0,0.0
худи найк,17,0,0.0,0.0
худи намбер найн,2,0,0.0,0.0
худи напапири,4,0,0.0,0.0
худи нба купить,3,0,0.0,0.0
худи недорого,1,0,0.0,0.0
худи нефор,5,0,0.0,0.0
худи нефорское,1,0,0.0,0.0
худи ниндзя,1,0,0.0,0.0
худи новогодний,1,0,0.0,0.0
худи норд дивижн,65,1,2.75,0.0
худи норт фейс,1,0,0.0,0.0
худи нью беланс,8,0,0.0,0.0
худи нью йоркер,2,0,0.0,0.0
худи объемное,2,0,0.0,0.0
худи оверсайз,214,4,17.69,0.0
худи оверсайз y2k,1,0,0.0,0.0
худи оверсайз для подростков,1,0,0.0,0.0
худи оверсайз женские,9,0,0.0,0.0
худи оверсайз женские с принтом,5,0,0.0,0.0
худи оверсайз купить,1,0,0.0,0.0
худи оверсайз мужские,5,0,0.0,0.0
худи оверсайз мужские с принтом,9,0,0.0,0.0
худи оверсайз мужское,35,0,0.0,0.0
худи оверсайз мужское с принтом,4,1,8.4,0.0
худи оверсайз мужское украина,2,0,0.0,0.0
худи оверсайз с капюшоном,6,0,0.0,0.0
худи оверсайз с надписью,1,0,0.0,0.0
худи оверсайз с принтом,7,0,0.0,0.0
худи оверсайз с принтом женские,1,0,0.0,0.0
худи оверсайз унисекс,1,0,0.0,0.0
худи оверсайз черное,2,0,0.0,0.0
худи оверсайз чоловічі,21,0,0.0,0.0
худи ог буда,1,0,0.0,0.0
худи огонь,1,0,0.0,0.0
худи одежда,5,0,0.0,0.0
худи одесса,8,0,0.0,0.0
худи олх,9,0,0.0,0.0
худи опг,7,1,11.36,0.0
худи опиум,8,0,0.0,0.0
худи оптимус ганг,22,0,0.0,0.0
худи оптимус генг,1,0,0.0,0.0
худи оранжевого цвета,3,0,0.0,0.0
худи оранжевое,3,0,0.0,0.0
худи оригинал,3,0,0.0,0.0
худи оригинальные,6,0,0.0,0.0
худи отрицала by boulevard depo,3,0,0.0,0.0
худи оф вайт,1,0,0.0,0.0
худи офф вайт женские,2,0,0.0,0.0
худи палм ангелс,1,0,0.0,0.0
худи панк,1,0,0.0,0.0
худи параллель,25,0,0.0,0.0
худи парню,1,0,0.0,0.0
худи патриотические украина,1,0,0.0,0.0
худи паша техник,1,0,0.0,0.0
худи пентаграмма,3,0,0.0,0.0
худи пит буль,2,0,0.0,0.0
худи питбуль,1,0,0.0,0.0
худи питерский щит,7,0,0.0,0.0
худи планта,2,0,0.0,0.0
худи плейбой,1,0,0.0,0.0
худи под,1,0,0.0,0.0
худи под заказ,1,0,0.0,0.0
худи подмост,85,1,10.83,0.0
худи подмост скейтбординг,1,0,0.0,0.0
худи подростковые,3,0,0.0,0.0
худи подростковые для мальчиков,3,0,0.0,0.0
худи потасовка,28,0,0.0,0.0
худи пошлая молли,1,0,0.0,0.0
худи прикольные,2,0,0.0,0.0
худи принт,4,0,0.0,0.0
худи принт на заказ,1,0,0.0,0.0
худи проджект гр,2,0,0.0,0.0
худи пул бир,2,0,0.0,0.0
худи пул энд бир,1,0,0.0,0.0
худи пума мужская,3,0,0.0,0.0
худи ральф лорен с мишкой,1,0,0.0,0.0
худи реал,5,0,0.0,0.0
худи редан,2,0,0.0,0.0
худи репрезент,1,0,0.0,0.0
худи ретро,1,0,0.0,0.0
худи рефлектив,4,0,0.0,0.0
худи рик и морти,1,0,0.0,0.0
худи риот дивизион,2,0,0.0,0.0
худи рипндип,6,0,0.0,0.0
худи розетка,1,0,0.0,0.0
худи розовое,9,0,0.0,0.0
худи розовое женское,1,0,0.0,0.0
худи розовое мужское,2,0,0.0,0.0
худи розовый,9,0,0.0,0.0
худи рок,1,0,0.0,0.0
худи ручной работы,2,0,0.0,0.0
худи рыбий рот,1,0,0.0,0.0
худи с,1,0,0.0,0.0
худи с акулой,1,0,0.0,0.0
худи с ангелами,7,1,20.04,0.0
худи с ангелом,13,0,0.0,0.0
худи с ангелом на спине,4,1,1.1,0.0
худи с аниме,1,0,0.0,0.0
худи с аниме вышивкой,1,0,0.0,0.0
худи с аниме принтом,3,0,0.0,0.0
худи с балаклавой,1,0,0.0,0.0
худи с балдуином 4,1,0,0.0,0.0
худи с банданой,1,0,0.0,0.0
худи с военным принтом,17,0,0.0,0.0
худи с вышивкой,18,0,0.0,0.0
худи с вышивкой мужские,4,0,0.0,0.0
худи с вышивкой на рукавах,3,0,0.0,0.0
худи с вышитым принтом,3,0,0.0,0.0
худи с гербом,1,0,0.0,0.0
худи с гербом украины,2,0,0.0,0.0
худи с глубоким капюшоном,7,0,0.0,0.0
худи с горами,1,0,0.0,0.0
худи с горящей москвой,2,0,0.0,0.0
худи с горящим дастером,1,0,0.0,0.0
худи с готическим шрифтом,5,0,0.0,0.0
худи с двойным капюшоном,3,0,0.0,0.0
худи с девушкой на спине,24,1,0.92,0.0
худи с джеффом убийцей,1,0,0.0,0.0
худи с динозавром,1,0,0.0,0.0
худи с драконами,2,0,0.0,0.0
худи с единорогом,1,0,0.0,0.0
худи с замком,10,0,0.0,0.0
худи с замком на капюшоне,1,0,0.0,0.0
худи с застежкой,1,0,0.0,0.0
худи с зипкой,5,0,0.0,0.0
худи с иероглифами на рукавах,2,0,0.0,0.0
худи с иисусом,1,0,0.0,0.0
худи с инопланетянином,4,0,0.0,0.0
худи с каллиграфией,2,0,0.0,0.0
худи с камнями,4,0,0.0,0.0
худи с капюшоном,19,1,9.68,0.0
худи с капюшоном мужские,1,0,0.0,0.0
худи с капюшоном на молнии,5,0,0.0,0.0
худи с капюшоном оверсайз,2,0,0.0,0.0
худи с квадратным принтом,3,0,0.0,0.0
худи с ковром,3,0,0.0,0.0
худи с ковром на спине,2,0,0.0,0.0
худи с коловратом,1,0,0.0,0.0
худи с красивым принтом,2,0,0.0,0.0
худи с крестом,8,0,0.0,0.0
худи с крипером,2,0,0.0,0.0
худи с кроликом,1,0,0.0,0.0
худи с крыльями,1,0,0.0,0.0
худи с крыльями на спине бренд,4,0,0.0,0.0
худи с липучками,2,0,0.0,0.0
худи с логотипом,1,0,0.0,0.0
худи с маской в капюшоне,3,0,0.0,0.0
худи с матом,1,0,0.0,0.0
худи с мехом,2,0,0.0,0.0
худи с мехом на капюшоне,3,0,0.0,0.0
худи с микки маусом,1,0,0.0,0.0
худи с милитари принтом,2,0,0.0,0.0
худи с молнией,7,0,0.0,0.0
худи с молотом на спине,10,0,0.0,0.0
худи с мотоциклом,1,0,0.0,0.0
худи с надписью на английском,1,0,0.0,0.0
худи с надписью на спине,2,0,0.0,0.0
худи с нами бог,9,0,0.0,0.0
худи с начесом,5,0,0.0,0.0
худи с нашивками,4,0,0.0,0.0
худи с огнем,1,0,0.0,0.0
худи с пальмами,1,0,0.0,0.0
худи с патчами,1,0,0.0,0.0
худи с пеннивайзом,5,0,0.0,0.0
худи с пентаграммой,14,0,0.0,0.0
худи с пентаграммой на спине,11,0,0.0,0.0
худи с писюнами,2,0,0.0,0.0
худи с поцелуями в капюшоне,2,0,0.0,0.0
худи с прикольным принтом,1,0,0.0,0.0
худи с принтами,16,0,0.0,0.0
худи с принтами украина,5,0,0.0,0.0
худи с принтом,145,1,2.59,0.0
худи с принтом женские,5,0,0.0,0.0
худи с принтом картины,1,0,0.0,0.0
худи с принтом киев,7,0,0.0,0.0
худи с принтом купить,2,0,0.0,0.0
худи с принтом молнии,3,0,0.0,0.0
худи с принтом мужская,1,0,0.0,0.0
худи с принтом мужские,37,0,0.0,0.0
худи с принтом мужские украина,1,0,0.0,0.0
худи с принтом на заказ украина,2,0,0.0,0.0
худи с принтом на рукаве,2,0,0.0,0.0
худи с принтом на спине,53,0,0.0,0.0
худи с принтом на спине военные,17,0,0.0,0.0
худи с принтом на спине женские,1,0,0.0,0.0
худи с принтом на спине мужские,7,1,1.31,0.0
худи с принтом оверсайз,3,0,0.0,0.0
худи с принтом рок групп,3,0,0.0,0.0
худи с принтом рук,2,0,0.0,0.0
худи с принтом сзади,1,0,0.0,0.0
худи с принтом харьков,2,0,0.0,0.0
худи с рефлективом,7,0,0.0,0.0
худи с рисунками,1,0,0.0,0.0
худи с рисунком,12,0,0.0,0.0
худи с рисунком на спине,17,0,0.0,0.0
худи с рогами,1,0,0.0,0.0
худи с рогами дьявола,1,0,0.0,0.0
худи с рожками,3,0,0.0,0.0
худи с росписью,5,0,0.0,0.0
худи с рунами,6,0,0.0,0.0
худи с сакурой на спине,1,0,0.0,0.0
худи с самураем,8,0,0.0,0.0
худи с сатаной,7,0,0.0,0.0
худи с собакой,3,0,0.0,0.0
худи с совой,1,0,0.0,0.0
худи с таксой,2,0,0.0,0.0
худи с тиграми,7,0,0.0,0.0
худи с тупаком,21,1,13.12,0.0
худи с украинской символикой,3,0,0.0,0.0
