Дата визита,Источник трафика (детально),UTM Source,UTM Campaign,UTM Content,Визиты
2023-06-18,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",25
2026-03-13,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen / 2602-1,history,4
2026-03-25,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen / 2602-1,history,4
2026-03-27,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen / 2602-1,history,4
2026-01-08,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",3
2026-01-09,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / М/Ж 25-54 / интерес_франшиза / рся / #promo,История успеха: мой путь от работницы к предприн_6953d568464f9a5900fb5aba,3
2026-01-09,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / М/Ж 25-54 / интерес_франшиза / рся / #promo,История успеха: мой путь от работницы к предпринимателю_6953d568464f9a5900fb5aba,3
2026-01-12,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",3
2026-01-26,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",3
2026-01-28,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",3
2026-02-02,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen,История успеха: мой путь от работницы к предпринимателю_6971f7f0c57fdb2965e9f7a5,3
2026-02-08,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen,"Как я преобразила свою жизнь, открыв зоомагазин_6971f7f0c57fdb2965e9f7a5",3
2026-02-10,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",3
2026-02-10,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_франшиза / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943ddc5d441fa401a721f35",3
2026-02-12,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_франшиза / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943ddc5d441fa401a721f35",3
2026-02-13,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",3
2026-02-25,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1 (копия),Этот бизнес вырос на 39% за 2025г. Пока другие выживали_69970bd31dce5f2f22da16f1,3
2026-02-26,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1 (копия),Этот бизнес вырос на 39% за 2025г. Пока другие выживали_69970bd31dce5f2f22da16f1,3
2026-02-27,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1 (копия),"Почему зоомагазины процветают, пока другие закрываются_69970bd31dce5f2f22da16f1",3
2026-03-17,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen / 2602-1,history,3
2026-01-04,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_франшиза / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943ddc5d441fa401a721f35",2
2026-01-06,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",2
2026-01-06,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_франшиза / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943ddc5d441fa401a721f35",2
2026-01-10,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",2
2026-01-12,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / М/Ж 25-54 / интерес_франшиза / рся / #promo,"Как я преобразила свою жизнь, открыв зоомагазин_6953d568464f9a5900fb5aba",2
2026-01-14,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",2
2026-01-17,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",2
2026-01-17,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_франшиза / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943ddc5d441fa401a721f35",2
2026-01-19,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: рынок и тренды 1 / М/Ж25-54 / интерес_открытие бизнеса / рся / #promo / 2512-1,"Почему зоомагазины процветают, пока другие закрываются_6943e83c924d6d6e4f7b8e27",2
2026-01-24,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Ж 25-54 / интерес_франшиза / рся / #dzen,История успеха: мой путь от работницы к предпринимателю_6971f7f0c57fdb2965e9f7a5,2
